exp,set_up,method,n_train,bayes_adj,metric,score,filter
SimF3,SimF3_rep0_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,100,False,brier,0.21869446965442368,all
SimF3,SimF3_rep0_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,100,True,brier,0.03428078814621616,all
SimF3,SimF3_rep0_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,100,False,misclassification,0.31020000000000003,all
SimF3,SimF3_rep0_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,100,True,misclassification,0.032399999999999984,all
SimF3,SimF3_rep0_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,100,False,mae_bayes,0.14407120836876455,all
SimF3,SimF3_rep0_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,100,True,mae_bayes,0.14407120836876455,all
SimF3,SimF3_rep1_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,100,False,brier,0.19678007936193154,all
SimF3,SimF3_rep1_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,100,True,brier,0.013736047800468165,all
SimF3,SimF3_rep1_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,100,False,misclassification,0.2917333333333333,all
SimF3,SimF3_rep1_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,100,True,misclassification,0.018266666666666653,all
SimF3,SimF3_rep1_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,100,False,mae_bayes,0.09031697293044069,all
SimF3,SimF3_rep1_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,100,True,mae_bayes,0.09031697293044069,all
SimF3,SimF3_rep2_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,100,False,brier,0.22076830042993179,all
SimF3,SimF3_rep2_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,100,True,brier,0.03689184076845556,all
SimF3,SimF3_rep2_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,100,False,misclassification,0.30666666666666664,all
SimF3,SimF3_rep2_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,100,True,misclassification,0.029333333333333322,all
SimF3,SimF3_rep2_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,100,False,mae_bayes,0.1432567310069919,all
SimF3,SimF3_rep2_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,100,True,mae_bayes,0.1432567310069919,all
SimF3,SimF3_rep3_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,100,False,brier,0.20739497440609772,all
SimF3,SimF3_rep3_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,100,True,brier,0.027400238448069186,all
SimF3,SimF3_rep3_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,100,False,misclassification,0.3120666666666667,all
SimF3,SimF3_rep3_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,100,True,misclassification,0.04413333333333336,all
SimF3,SimF3_rep3_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,100,False,mae_bayes,0.13473479673079417,all
SimF3,SimF3_rep3_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,100,True,mae_bayes,0.13473479673079417,all
SimF3,SimF3_rep4_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,100,False,brier,0.20910436168304458,all
