set_up,method,n_train,estimated_beta,file_name,running_time_train,running_time_pred,running_datetime,sim,replicate,n,d,corr,prop_NA,center_X,true_beta,pred_beta,pred_intercept,true_intercept,angular_error,mse_error,angular_error_with_intercept,mse_error_with_intercept
SimF3_rep0_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,500,,SimF3_rep0_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_500,0.0173871517181396,0.183979034423828,2025-06-19 10:40:02.39341,SimF3,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep1_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,500,,SimF3_rep1_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_500,0.0217006206512451,0.189085483551025,2025-06-19 10:40:02.649742,SimF3,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep2_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,500,,SimF3_rep2_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_500,0.0221025943756104,0.21451210975647,2025-06-19 10:40:02.923967,SimF3,2.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep3_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,500,,SimF3_rep3_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_500,0.0181400775909424,0.182614803314209,2025-06-19 10:40:03.21167,SimF3,3.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep4_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,500,,SimF3_rep4_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_500,0.0177388191223145,0.18716025352478,2025-06-19 10:40:03.479082,SimF3,4.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep5_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,500,,SimF3_rep5_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_500,0.0188519954681396,0.184677839279175,2025-06-19 10:40:03.738101,SimF3,5.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep6_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,500,,SimF3_rep6_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_500,0.0181024074554443,0.188419103622437,2025-06-19 10:40:04.004228,SimF3,6.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep7_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,500,,SimF3_rep7_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_500,0.0200815200805664,0.192682027816772,2025-06-19 10:40:04.610401,SimF3,7.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep8_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,500,,SimF3_rep8_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_500,0.0192151069641113,0.206191301345825,2025-06-19 10:40:04.876531,SimF3,8.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep9_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,500,,SimF3_rep9_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_500,0.0203988552093506,0.208884239196777,2025-06-19 10:40:05.159455,SimF3,9.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep0_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,1000,,SimF3_rep0_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_1000,0.0512764453887939,0.183320045471191,2025-06-19 10:40:05.442377,SimF3,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep1_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,1000,,SimF3_rep1_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_1000,0.0381720066070557,0.227941513061523,2025-06-19 10:39:59.932222,SimF3,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep2_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,1000,,SimF3_rep2_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_1000,0.367782831192017,0.194020986557007,2025-06-19 10:40:00.277389,SimF3,2.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep3_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,1000,,SimF3_rep3_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_1000,0.0303802490234375,0.18912672996521,2025-06-19 10:40:00.99318,SimF3,3.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep4_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,1000,,SimF3_rep4_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_1000,0.0358080863952637,0.209795475006104,2025-06-19 10:40:01.278142,SimF3,4.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep5_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,1000,,SimF3_rep5_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_1000,0.316785335540771,0.184679508209229,2025-06-19 10:40:01.582957,SimF3,5.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep6_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,1000,,SimF3_rep6_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_1000,0.0305314064025879,0.192676544189453,2025-06-19 10:40:02.160408,SimF3,6.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep7_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,1000,,SimF3_rep7_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_1000,0.0321359634399414,0.203140258789062,2025-06-19 10:40:02.443288,SimF3,7.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep8_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,1000,,SimF3_rep8_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_1000,0.0287346839904785,0.181954622268677,2025-06-19 10:40:02.734422,SimF3,8.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep9_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,1000,,SimF3_rep9_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_1000,0.0289046764373779,0.184985637664795,2025-06-19 10:40:02.995855,SimF3,9.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep0_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,5000,,SimF3_rep0_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_5000,0.125752687454224,0.180551052093506,2025-06-19 10:40:03.264381,SimF3,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep1_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,5000,,SimF3_rep1_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_5000,0.114673376083374,0.177445888519287,2025-06-19 10:40:03.620955,SimF3,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep2_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,5000,,SimF3_rep2_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_5000,0.120147228240967,0.178813695907593,2025-06-19 10:40:03.973707,SimF3,2.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep3_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,5000,,SimF3_rep3_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_5000,0.145893573760986,0.51216459274292,2025-06-19 10:40:04.329823,SimF3,3.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep4_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,5000,,SimF3_rep4_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_5000,0.117703676223755,0.179526090621948,2025-06-19 10:40:05.039758,SimF3,4.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep5_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,5000,,SimF3_rep5_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_5000,0.125927209854126,0.179053544998169,2025-06-19 10:40:05.386737,SimF3,5.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep6_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,5000,,SimF3_rep6_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_5000,0.12053108215332,0.185103893280029,2025-06-19 10:40:05.744781,SimF3,6.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep7_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,5000,,SimF3_rep7_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_5000,0.149133682250977,0.189833402633667,2025-06-19 10:40:06.10421,SimF3,7.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep8_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,5000,,SimF3_rep8_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_5000,0.124614953994751,0.186067819595337,2025-06-19 10:40:06.496736,SimF3,8.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep9_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,5000,,SimF3_rep9_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_5000,0.118925094604492,0.189999341964722,2025-06-19 10:40:06.859482,SimF3,9.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep0_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,10000,,SimF3_rep0_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_10000,0.531838655471802,0.177799224853516,2025-06-19 10:40:07.231221,SimF3,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep1_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,10000,,SimF3_rep1_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_10000,0.232333421707153,0.204331636428833,2025-06-19 10:40:08.002401,SimF3,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep2_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,10000,,SimF3_rep2_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_10000,0.633943557739258,0.172842264175415,2025-06-19 10:40:02.382803,SimF3,2.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep3_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,10000,,SimF3_rep3_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_10000,0.265895366668701,0.494368314743042,2025-06-19 10:40:03.262393,SimF3,3.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep4_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,10000,,SimF3_rep4_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_10000,0.241522550582886,0.19033408164978,2025-06-19 10:40:04.075632,SimF3,4.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep5_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,10000,,SimF3_rep5_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_10000,0.244054317474365,0.198038339614868,2025-06-19 10:40:04.562576,SimF3,5.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep6_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,10000,,SimF3_rep6_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_10000,0.242430210113525,0.189075946807861,2025-06-19 10:40:05.057194,SimF3,6.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep7_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,10000,,SimF3_rep7_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_10000,0.491396188735962,0.179519891738892,2025-06-19 10:40:05.543364,SimF3,7.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep8_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,10000,,SimF3_rep8_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_10000,0.243558883666992,0.180270910263062,2025-06-19 10:40:06.266014,SimF3,8.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep9_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,10000,,SimF3_rep9_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_10000,0.259131193161011,0.491556167602539,2025-06-19 10:40:06.740836,SimF3,9.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep0_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,50000,,SimF3_rep0_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_50000,1.28482365608215,0.185709476470947,2025-06-19 10:40:07.543701,SimF3,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep1_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,50000,,SimF3_rep1_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_50000,1.45874285697937,0.18868350982666,2025-06-19 10:40:09.067825,SimF3,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep2_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,50000,,SimF3_rep2_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_50000,1.14694023132324,0.176567316055298,2025-06-19 10:40:10.776021,SimF3,2.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep3_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,50000,,SimF3_rep3_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_50000,1.52638602256775,0.183436155319214,2025-06-19 10:40:12.163159,SimF3,3.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep4_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,50000,,SimF3_rep4_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_50000,1.26607441902161,0.234508752822876,2025-06-19 10:40:13.94908,SimF3,4.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep5_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,50000,,SimF3_rep5_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_50000,1.48990416526794,0.188582897186279,2025-06-19 10:40:15.505182,SimF3,5.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep6_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,50000,,SimF3_rep6_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_50000,1.21935415267944,0.173099279403687,2025-06-19 10:40:17.242371,SimF3,6.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep7_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,50000,,SimF3_rep7_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_50000,1.45237231254578,0.189586400985718,2025-06-19 10:40:18.691679,SimF3,7.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep8_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,50000,,SimF3_rep8_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_50000,1.17283916473389,0.197679281234741,2025-06-19 10:40:20.389055,SimF3,8.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep9_n115000_d5_corrMIXTURE_NA25,PbP.Fixed,50000,,SimF3_rep9_n115000_d5_corrMIXTURE_NA25_PbP.Fixed_50000,1.45152831077576,0.187162637710571,2025-06-19 10:40:21.817411,SimF3,9.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep0_n115000_d5_corrMIXTURE_NA25,PbP.MinObs,100,,SimF3_rep0_n115000_d5_corrMIXTURE_NA25_PbP.MinObs_100,0.0093142986297607,0.185181856155396,2025-06-19 10:40:23.514482,SimF3,0.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep1_n115000_d5_corrMIXTURE_NA25,PbP.MinObs,100,,SimF3_rep1_n115000_d5_corrMIXTURE_NA25_PbP.MinObs_100,0.0501303672790527,0.193069696426392,2025-06-19 10:40:23.761989,SimF3,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
SimF3_rep2_n115000_d5_corrMIXTURE_NA25,PbP.MinObs,100,,SimF3_rep2_n115000_d5_corrMIXTURE_NA25_PbP.MinObs_100,0.0087966918945312,0.184966564178467,2025-06-19 10:40:24.060447,SimF3,2.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],,,0.0,[nan nan nan nan nan],,,
