set_up,method,n_train,estimated_beta,file_name,running_time_train,running_time_pred,running_datetime,sim,replicate,n,d,corr,prop_NA,true_beta,true_intercept,center_X,pred_beta,pred_intercept,angular_error,mse_error,angular_error_with_intercept,mse_error_with_intercept
SimA_rep0_n115000_d5_corr65_NA25,MICE.1.IMP,500,"[[1.091429778302, -0.351923015071475, -0.360018822368168, -0.637038115304587, 0.503434518561958], [0.133022216000242]]",SimA_rep0_n115000_d5_corr65_NA25_MICE.1.IMP_500,0.516429901123047,0.0069446563720703,2025-06-08 13:18:27.182151,SimA,0.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.091429778302, -0.351923015071475, -0.360018822368168, -0.637038115304587, 0.503434518561958]",0.133022216000242,0.06769098404239021,0.14016955114717827,0.11372235354623608,0.11975711094758439
SimA_rep1_n115000_d5_corr65_NA25,MICE.1.IMP,500,"[[1.1242257283347, -0.211648556526529, -0.404180419502287, -0.852837470870992, 0.618959674683693], [0.0106890989129671]]",SimA_rep1_n115000_d5_corr65_NA25_MICE.1.IMP_500,0.224790573120117,0.0136606693267822,2025-06-08 13:18:27.782549,SimA,1.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.1242257283347, -0.211648556526529, -0.404180419502287, -0.852837470870992, 0.618959674683693]",0.0106890989129671,0.1514029827245556,0.1069548215846446,0.15154790106368998,0.08914806079313237
SimA_rep2_n115000_d5_corr65_NA25,MICE.1.IMP,500,"[[0.880190415461225, -0.429190033874488, -0.194756571707035, -0.625272189443162, 0.382298405160523], [-0.111324935682167]]",SimA_rep2_n115000_d5_corr65_NA25_MICE.1.IMP_500,0.648131608963013,0.0079076290130615,2025-06-08 13:18:25.423688,SimA,2.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.880190415461225, -0.429190033874488, -0.194756571707035, -0.625272189443162, 0.382298405160523]",-0.111324935682167,0.13376690255958998,0.22641787226951457,0.160877065352652,0.19074710044203524
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.IMP,500,"[[0.819322676036098, -0.251157407076961, -0.246883722683049, -0.881354562023202, 0.62512611536885], [0.0807991251118101]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.IMP_500,0.534712791442871,0.0398328304290771,2025-06-08 13:18:26.154298,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.819322676036098, -0.251157407076961, -0.246883722683049, -0.881354562023202, 0.62512611536885]",0.0807991251118101,0.2390674428536184,0.19033345408103425,0.24578114269845414,0.15969929483733422
SimA_rep4_n115000_d5_corr65_NA25,MICE.1.IMP,500,"[[1.02857430881788, -0.269185624686609, -0.335242397013037, -0.502556838279671, 0.266508717796342], [-0.142176830076764]]",SimA_rep4_n115000_d5_corr65_NA25_MICE.1.IMP_500,0.226797819137573,0.0069119930267334,2025-06-08 13:18:26.796644,SimA,4.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.02857430881788, -0.269185624686609, -0.335242397013037, -0.502556838279671, 0.266508717796342]",-0.142176830076764,0.2210753138768042,0.23871382627698695,0.2479111331092281,0.20229723039926864
SimA_rep5_n115000_d5_corr65_NA25,MICE.1.IMP,500,"[[0.937924386497076, 0.00258624450636622, -0.822331799605305, -0.379151878888228, 0.433054772889677], [-0.041122320574916]]",SimA_rep5_n115000_d5_corr65_NA25_MICE.1.IMP_500,0.526174306869507,0.0067157745361328,2025-06-08 13:18:27.084846,SimA,5.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.937924386497076, 0.00258624450636622, -0.822331799605305, -0.379151878888228, 0.433054772889677]",-0.041122320574916,0.506084376119467,0.32068628961856893,0.5068916165974716,0.2675204155570518
SimA_rep6_n115000_d5_corr65_NA25,MICE.1.IMP,500,"[[1.41268089662693, -0.483970946102487, -0.447485763178206, -0.968764664307832, 0.744953677729152], [-0.0893803203528394]]",SimA_rep6_n115000_d5_corr65_NA25_MICE.1.IMP_500,0.253300666809082,0.0073931217193603,2025-06-08 13:18:27.678813,SimA,6.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.41268089662693, -0.483970946102487, -0.447485763178206, -0.968764664307832, 0.744953677729152]",-0.0893803203528394,0.031024491462962375,0.018601763461496407,0.05472848592404488,0.016832943162309707
SimA_rep7_n115000_d5_corr65_NA25,MICE.1.IMP,500,"[[0.819050749828932, -0.246603044559223, -0.296695753929052, -0.541274425915122, 0.435243081103267], [0.0562672759461997]]",SimA_rep7_n115000_d5_corr65_NA25_MICE.1.IMP_500,0.217877149581909,0.0107018947601318,2025-06-08 13:18:27.99876,SimA,7.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.819050749828932, -0.246603044559223, -0.296695753929052, -0.541274425915122, 0.435243081103267]",0.0562672759461997,0.05981790182421985,0.26063155627428664,0.07747781867301048,0.21772063128563982
SimA_rep8_n115000_d5_corr65_NA25,MICE.1.IMP,500,"[[0.917305498547338, -0.117535448225501, -0.797547195327588, -0.688071821384362, 0.695635661585507], [-0.230415457409688]]",SimA_rep8_n115000_d5_corr65_NA25_MICE.1.IMP_500,0.228014469146729,0.0066990852355957,2025-06-08 13:18:28.284388,SimA,8.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.917305498547338, -0.117535448225501, -0.797547195327588, -0.688071821384362, 0.695635661585507]",-0.230415457409688,0.3706496637352872,0.198738184425929,0.39719660381760424,0.17446370085716015
SimA_rep9_n115000_d5_corr65_NA25,MICE.1.IMP,500,"[[1.10481981429247, -0.162549678571866, -0.519635732621056, -0.777829134255889, 0.582853255921922], [-0.0558541201491426]]",SimA_rep9_n115000_d5_corr65_NA25_MICE.1.IMP_500,0.547539710998535,0.0062198638916015,2025-06-08 13:18:28.568631,SimA,9.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.10481981429247, -0.162549678571866, -0.519635732621056, -0.777829134255889, 0.582853255921922]",-0.0558541201491426,0.19479916609399525,0.1277421268303402,0.19798187050799174,0.10697171948155598
SimA_rep0_n115000_d5_corr65_NA25,MICE.1.IMP,1000,"[[0.946602519336709, -0.241069446085704, -0.46874189138338, -0.42893321292319, 0.357240350931261], [0.0466683431536301]]",SimA_rep0_n115000_d5_corr65_NA25_MICE.1.IMP_1000,0.222768306732178,0.006392478942871,2025-06-08 13:18:29.181954,SimA,0.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.946602519336709, -0.241069446085704, -0.46874189138338, -0.42893321292319, 0.357240350931261]",0.0466683431536301,0.23307822826487676,0.25465833609325095,0.23614305181078066,0.21257826911982666
SimA_rep1_n115000_d5_corr65_NA25,MICE.1.IMP,1000,"[[0.950711680819132, -0.155918962334718, -0.522213439639919, -0.687474374327035, 0.460408088961881], [0.151740518043806]]",SimA_rep1_n115000_d5_corr65_NA25_MICE.1.IMP_1000,0.566688776016235,0.0068421363830566,2025-06-08 13:18:29.460511,SimA,1.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.950711680819132, -0.155918962334718, -0.522213439639919, -0.687474374327035, 0.460408088961881]",0.151740518043806,0.22260035345935575,0.1948472111142307,0.24791822029517785,0.16621020673122602
SimA_rep2_n115000_d5_corr65_NA25,MICE.1.IMP,1000,"[[0.978626192271542, -0.270987489058476, -0.462630759512591, -0.58189945123421, 0.443528050512941], [-0.0328345065312431]]",SimA_rep2_n115000_d5_corr65_NA25_MICE.1.IMP_1000,0.215274572372437,0.0109579563140869,2025-06-08 13:18:30.082494,SimA,2.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.978626192271542, -0.270987489058476, -0.462630759512591, -0.58189945123421, 0.443528050512941]",-0.0328345065312431,0.1462855324814224,0.19130072611723106,0.14832530960912954,0.15959695590088424
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.IMP,1000,"[[0.870554149964378, -0.174859923488403, -0.348663729041462, -0.757018379639519, 0.56354694263689], [0.039938954700672]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.IMP_1000,0.245907545089722,0.0069754123687744,2025-06-08 13:18:30.357669,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.870554149964378, -0.174859923488403, -0.348663729041462, -0.757018379639519, 0.56354694263689]",0.039938954700672,0.18546316757241715,0.19644945736015423,0.1878077146845972,0.16397373448389224
SimA_rep4_n115000_d5_corr65_NA25,MICE.1.IMP,1000,"[[0.77707010546018, -0.19654949398123, -0.302666954934628, -0.38795873708932, 0.16885712130798], [-0.108916330480587]]",SimA_rep4_n115000_d5_corr65_NA25_MICE.1.IMP_1000,0.675371885299683,0.007462739944458,2025-06-08 13:18:28.084743,SimA,4.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.77707010546018, -0.19654949398123, -0.302666954934628, -0.38795873708932, 0.16885712130798]",-0.108916330480587,0.2589512778288204,0.379109140701445,0.2822173582865214,0.31790141175876363
SimA_rep5_n115000_d5_corr65_NA25,MICE.1.IMP,1000,"[[0.946872009701318, -0.205217078303867, -0.456031779002179, -0.593980441131874, 0.372273657204499], [0.00849185176450532]]",SimA_rep5_n115000_d5_corr65_NA25_MICE.1.IMP_1000,0.57786226272583,0.0293326377868652,2025-06-08 13:18:28.83656,SimA,5.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.946872009701318, -0.205217078303867, -0.456031779002179, -0.593980441131874, 0.372273657204499]",0.0084918517645053,0.18970176961366664,0.22041186692338063,0.18981636828649323,0.18368857436054895
SimA_rep6_n115000_d5_corr65_NA25,MICE.1.IMP,1000,"[[0.960665906116898, -0.329680928972843, -0.199284967507186, -0.675415850625586, 0.432294116087078], [0.0034749307200144]]",SimA_rep6_n115000_d5_corr65_NA25_MICE.1.IMP_1000,0.247783660888672,0.0066256523132324,2025-06-08 13:18:29.515532,SimA,6.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.960665906116898, -0.329680928972843, -0.199284967507186, -0.675415850625586, 0.432294116087078]",0.0034749307200144,0.10744151470438615,0.19476780611460298,0.10747416202945956,0.16230851761942064
SimA_rep7_n115000_d5_corr65_NA25,MICE.1.IMP,1000,"[[0.951682860465394, -0.306711621987796, -0.333232989467454, -0.57070617332516, 0.418242599643321], [0.0580051454932352]]",SimA_rep7_n115000_d5_corr65_NA25_MICE.1.IMP_1000,0.529844999313354,0.0065932273864746,2025-06-08 13:18:29.826524,SimA,7.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.951682860465394, -0.306711621987796, -0.333232989467454, -0.57070617332516, 0.418242599643321]",0.0580051454932352,0.0775287275913873,0.20715048220904114,0.08995307047291931,0.17318616799148281
SimA_rep8_n115000_d5_corr65_NA25,MICE.1.IMP,1000,"[[0.957015744347663, -0.177783226716384, -0.578150576993415, -0.772980620640331, 0.64742186996426], [-0.0471102833494601]]",SimA_rep8_n115000_d5_corr65_NA25_MICE.1.IMP_1000,0.22673773765564,0.0117926597595215,2025-06-08 13:18:30.416012,SimA,8.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.957015744347663, -0.177783226716384, -0.578150576993415, -0.772980620640331, 0.64742186996426]",-0.0471102833494601,0.23644252417813338,0.15473400284436487,0.23843660494074512,0.12931489883651512
SimA_rep9_n115000_d5_corr65_NA25,MICE.1.IMP,1000,"[[0.918948913517378, -0.0734923874753781, -0.330764964779047, -0.677622270145605, 0.442957454402055], [-0.0770516660261019]]",SimA_rep9_n115000_d5_corr65_NA25_MICE.1.IMP_1000,0.237464904785156,0.0111501216888428,2025-06-08 13:18:30.708091,SimA,9.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.918948913517378, -0.0734923874753781, -0.330764964779047, -0.677622270145605, 0.442957454402055]",-0.0770516660261019,0.2244236026448215,0.23220892614237937,0.23231891903416382,0.1944969316582158
SimA_rep0_n115000_d5_corr65_NA25,MICE.1.IMP,5000,"[[0.911276914675151, -0.28603546990094, -0.383897569183256, -0.581930512140092, 0.415023812551943], [0.039184842974074]]",SimA_rep0_n115000_d5_corr65_NA25_MICE.1.IMP_5000,0.619608402252197,0.0073435306549072,2025-06-08 13:18:31.010602,SimA,0.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.911276914675151, -0.28603546990094, -0.383897569183256, -0.581930512140092, 0.415023812551943]",0.039184842974074,0.09896574566220953,0.21586795683541568,0.10376930673586086,0.18014587268266355
SimA_rep1_n115000_d5_corr65_NA25,MICE.1.IMP,5000,"[[1.00217132730802, -0.352349448925997, -0.360512317221026, -0.600351804755302, 0.371731302406023], [0.0520395774412591]]",SimA_rep1_n115000_d5_corr65_NA25_MICE.1.IMP_5000,0.337016105651855,0.0119712352752686,2025-06-08 13:18:31.690834,SimA,1.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.00217132730802, -0.352349448925997, -0.360512317221026, -0.600351804755302, 0.371731302406023]",0.0520395774412591,0.11703431695145705,0.18991703085766684,0.12340858578508324,0.15871554531809984
SimA_rep2_n115000_d5_corr65_NA25,MICE.1.IMP,5000,"[[1.00154430771273, -0.332958174031174, -0.377379514271047, -0.73977474189012, 0.507505759227608], [-0.00330730651685446]]",SimA_rep2_n115000_d5_corr65_NA25_MICE.1.IMP_5000,0.34955096244812,0.0155580043792725,2025-06-08 13:18:32.089954,SimA,2.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.00154430771273, -0.332958174031174, -0.377379514271047, -0.73977474189012, 0.507505759227608]",-0.0033073065168544,0.072103901945189,0.14549196299557515,0.07214062807170399,0.12124512554237869
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.IMP,5000,"[[0.965828892722653, -0.243188035599885, -0.430154396331414, -0.67888025447195, 0.570545426833194], [0.0236607822048226]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.IMP_5000,0.701453447341919,0.0073869228363037,2025-06-08 13:18:32.504222,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.965828892722653, -0.243188035599885, -0.430154396331414, -0.67888025447195, 0.570545426833194]",0.0236607822048226,0.12719048497182356,0.16426866892090516,0.1283002754773893,0.13698386286984499
SimA_rep4_n115000_d5_corr65_NA25,MICE.1.IMP,5000,"[[0.947984439363293, -0.27567738319047, -0.363847559479578, -0.676395645348562, 0.482093462723813], [-0.0167785153651059]]",SimA_rep4_n115000_d5_corr65_NA25_MICE.1.IMP_5000,0.345129728317261,0.0074129104614257,2025-06-08 13:18:33.266761,SimA,4.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.947984439363293, -0.27567738319047, -0.363847559479578, -0.676395645348562, 0.482093462723813]",-0.0167785153651059,0.0842378642572056,0.18032310437489868,0.08516039297082191,0.15031617340872508
SimA_rep5_n115000_d5_corr65_NA25,MICE.1.IMP,5000,"[[0.924566194648204, -0.276643552379045, -0.366986289801589, -0.622760593116197, 0.408836901113717], [-0.00151417669380949]]",SimA_rep5_n115000_d5_corr65_NA25_MICE.1.IMP_5000,0.661929607391357,0.0074212551116943,2025-06-08 13:18:33.668735,SimA,5.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.924566194648204, -0.276643552379045, -0.366986289801589, -0.622760593116197, 0.408836901113717]",-0.0015141766938094,0.09883883590373155,0.2078232716258142,0.09884596732083496,0.17318644181002185
SimA_rep6_n115000_d5_corr65_NA25,MICE.1.IMP,5000,"[[0.961180655219639, -0.254320362091827, -0.48931139431673, -0.531895372714681, 0.437115191100681], [0.0241118018631055]]",SimA_rep6_n115000_d5_corr65_NA25_MICE.1.IMP_5000,1.12739372253418,0.0102486610412598,2025-06-08 13:18:31.026821,SimA,6.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.961180655219639, -0.254320362091827, -0.48931139431673, -0.531895372714681, 0.437115191100681]",0.0241118018631055,0.18052029554480542,0.20905055068013484,0.1814535097758655,0.17430568873162663
SimA_rep7_n115000_d5_corr65_NA25,MICE.1.IMP,5000,"[[0.96267806542351, -0.277876468553061, -0.431335100552125, -0.637385525113546, 0.476896107242807], [-0.0224396467871056]]",SimA_rep7_n115000_d5_corr65_NA25_MICE.1.IMP_5000,0.410935640335083,0.0385782718658447,2025-06-08 13:18:32.235364,SimA,7.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.96267806542351, -0.277876468553061, -0.431335100552125, -0.637385525113546, 0.476896107242807]",-0.0224396467871056,0.11105058805677272,0.1798661193110096,0.11228158186828585,0.14997235571716303
SimA_rep8_n115000_d5_corr65_NA25,MICE.1.IMP,5000,"[[0.99511249962082, -0.263237929277489, -0.455182779565185, -0.616013637506567, 0.460674853246866], [-0.0170871000018258]]",SimA_rep8_n115000_d5_corr65_NA25_MICE.1.IMP_5000,0.695866346359253,0.0077948570251464,2025-06-08 13:18:32.758822,SimA,8.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.99511249962082, -0.263237929277489, -0.455182779565185, -0.616013637506567, 0.460674853246866]",-0.0170871000018258,0.13617186823295366,0.17906859807902037,0.13674390071228193,0.14927249323026237
SimA_rep9_n115000_d5_corr65_NA25,MICE.1.IMP,5000,"[[0.904414431437965, -0.209662935853313, -0.426461918010369, -0.536707777664835, 0.387123708300647], [-0.0111791657355489]]",SimA_rep9_n115000_d5_corr65_NA25_MICE.1.IMP_5000,0.339688777923584,0.0123240947723389,2025-06-08 13:18:33.521352,SimA,9.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.904414431437965, -0.209662935853313, -0.426461918010369, -0.536707777664835, 0.387123708300647]",-0.0111791657355489,0.1703151588228003,0.2413311589106078,0.17056018165505146,0.20113012804993025
SimA_rep0_n115000_d5_corr65_NA25,MICE.1.IMP,10000,"[[0.923653039885056, -0.247919713978634, -0.396011149829645, -0.600844367277557, 0.443177369540565], [-0.0109018221012486]]",SimA_rep0_n115000_d5_corr65_NA25_MICE.1.IMP_10000,0.748965263366699,0.0082201957702636,2025-06-08 13:18:33.929401,SimA,0.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.923653039885056, -0.247919713978634, -0.396011149829645, -0.600844367277557, 0.443177369540565]",-0.0109018221012486,0.11340933873763234,0.2083985991867126,0.11372918347480805,0.1736853076097817
SimA_rep1_n115000_d5_corr65_NA25,MICE.1.IMP,10000,"[[0.963597717470318, -0.318288315739819, -0.345675468843133, -0.620379076574033, 0.404619284348261], [0.00436589461304902]]",SimA_rep1_n115000_d5_corr65_NA25_MICE.1.IMP_10000,0.496469974517822,0.0088047981262207,2025-06-08 13:18:34.748172,SimA,1.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.963597717470318, -0.318288315739819, -0.345675468843133, -0.620379076574033, 0.404619284348261]",0.004365894613049,0.08513497321809979,0.19463581128006258,0.0852007197399772,0.16219968623934752
SimA_rep2_n115000_d5_corr65_NA25,MICE.1.IMP,10000,"[[0.970906360628667, -0.254742175063241, -0.398827343000139, -0.647508399163308, 0.452134594611773], [-0.00348297592552419]]",SimA_rep2_n115000_d5_corr65_NA25_MICE.1.IMP_10000,0.826611280441284,0.0086491107940673,2025-06-08 13:18:35.302287,SimA,2.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.970906360628667, -0.254742175063241, -0.398827343000139, -0.647508399163308, 0.452134594611773]",-0.0034829759255241,0.11221115476351727,0.18459653335248785,0.11224121681944402,0.1538324663139562
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.IMP,10000,"[[0.952111908827473, -0.278653459471864, -0.393532907000892, -0.648114650155681, 0.508990141511082], [0.0240834771284044]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.IMP_10000,0.737200260162354,0.0083649158477783,2025-06-08 13:18:36.189789,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.952111908827473, -0.278653459471864, -0.393532907000892, -0.648114650155681, 0.508990141511082]",0.0240834771284044,0.08706483630335365,0.17770346567264797,0.08887307597229603,0.1481828903723057
SimA_rep4_n115000_d5_corr65_NA25,MICE.1.IMP,10000,"[[0.907907486160693, -0.248085110715652, -0.434064872281237, -0.577341004965389, 0.418127096208424], [-0.0125120517518321]]",SimA_rep4_n115000_d5_corr65_NA25_MICE.1.IMP_10000,0.520804405212402,0.0090985298156738,2025-06-08 13:18:36.98703,SimA,4.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.907907486160693, -0.248085110715652, -0.434064872281237, -0.577341004965389, 0.418127096208424]",-0.0125120517518321,0.1428658235900813,0.2200205508244601,0.1432092717049643,0.18337655092689017
SimA_rep5_n115000_d5_corr65_NA25,MICE.1.IMP,10000,"[[0.91301395440969, -0.280750781962787, -0.388628693857608, -0.5962917394297, 0.425151486930489], [0.0387049827228967]]",SimA_rep5_n115000_d5_corr65_NA25_MICE.1.IMP_10000,0.819928407669067,0.0097413063049316,2025-06-08 13:18:37.572947,SimA,5.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.91301395440969, -0.280750781962787, -0.388628693857608, -0.5962917394297, 0.425151486930489]",0.0387049827228967,0.09926484403764949,0.21121513577392567,0.1038570348400804,0.17626229242620137
SimA_rep6_n115000_d5_corr65_NA25,MICE.1.IMP,10000,"[[0.962655196771586, -0.259815595532539, -0.464344292121647, -0.601067999610541, 0.47060336969671], [0.00715754433861302]]",SimA_rep6_n115000_d5_corr65_NA25_MICE.1.IMP_10000,0.824536085128784,0.009073257446289,2025-06-08 13:18:38.462627,SimA,6.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.962655196771586, -0.259815595532539, -0.464344292121647, -0.601067999610541, 0.47060336969671]",0.007157544338613,0.14185704626612836,0.1888661505716124,0.14195706504730057,0.15739699721650355
SimA_rep7_n115000_d5_corr65_NA25,MICE.1.IMP,10000,"[[0.929215977549991, -0.278509799482686, -0.334223583527785, -0.670633222081364, 0.412661907257203], [0.0114604231419658]]",SimA_rep7_n115000_d5_corr65_NA25_MICE.1.IMP_10000,0.489454746246338,0.0132715702056885,2025-06-08 13:18:39.359473,SimA,7.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.929215977549991, -0.278509799482686, -0.334223583527785, -0.670633222081364, 0.412661907257203]",0.0114604231419658,0.09761629452279402,0.19974530298495763,0.09801635216622571,0.16647630937056349
SimA_rep8_n115000_d5_corr65_NA25,MICE.1.IMP,10000,"[[1.01606393391032, -0.286958962248457, -0.399184742873648, -0.67885104742056, 0.474054790370182], [-0.03265628901878]]",SimA_rep8_n115000_d5_corr65_NA25_MICE.1.IMP_10000,1.21652317047119,0.0097579956054687,2025-06-08 13:18:33.284253,SimA,8.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.01606393391032, -0.286958962248457, -0.399184742873648, -0.67885104742056, 0.474054790370182]",-0.03265628901878,0.09457384180349845,0.16012460590025138,0.09739911713302785,0.13361491045228915
SimA_rep9_n115000_d5_corr65_NA25,MICE.1.IMP,10000,"[[0.951833330794989, -0.222976558368972, -0.41970937528134, -0.602748384724447, 0.448532635270322], [0.00813144182913746]]",SimA_rep9_n115000_d5_corr65_NA25_MICE.1.IMP_10000,0.83515191078186,0.0310032367706299,2025-06-08 13:18:34.582895,SimA,9.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.951833330794989, -0.222976558368972, -0.41970937528134, -0.602748384724447, 0.448532635270322]",0.0081314418291374,0.1389900581597552,0.2020156240165524,0.13912929953243156,0.16835737340483048
SimA_rep0_n115000_d5_corr65_NA25,MICE.1.IMP,50000,"[[0.954727366795575, -0.263293595617462, -0.409865362546721, -0.621718840111084, 0.441556109344122], [0.0133982776962169]]",SimA_rep0_n115000_d5_corr65_NA25_MICE.1.IMP_50000,1.81308913230896,0.022409200668335,2025-06-08 13:18:35.519448,SimA,0.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.954727366795575, -0.263293595617462, -0.409865362546721, -0.621718840111084, 0.441556109344122]",0.0133982776962169,0.11473986890834303,0.1934174933109722,0.11518906421232745,0.16121116340001432
