exp,set_up,method,n_train,bayes_adj,metric,score,filter
SimG3,SimG3_rep0_n265000_d4_corrMIXTURE_NA25,PbP.Fixed,100,False,brier,0.17687458317555096,all
SimG3,SimG3_rep0_n265000_d4_corrMIXTURE_NA25,PbP.Fixed,100,True,brier,0.024721781327873893,all
SimG3,SimG3_rep0_n265000_d4_corrMIXTURE_NA25,PbP.Fixed,100,False,misclassification,0.24993333333333334,all
SimG3,SimG3_rep0_n265000_d4_corrMIXTURE_NA25,PbP.Fixed,100,True,misclassification,0.017066666666666674,all
SimG3,SimG3_rep0_n265000_d4_corrMIXTURE_NA25,PbP.Fixed,100,False,mae_bayes,0.10290459355305474,all
SimG3,SimG3_rep0_n265000_d4_corrMIXTURE_NA25,PbP.Fixed,100,True,mae_bayes,0.10290459355305474,all
SimG3,SimG3_rep0_n265000_d4_corrMIXTURE_NA25,PbP.Fixed,500,False,brier,0.154906923139927,all
SimG3,SimG3_rep0_n265000_d4_corrMIXTURE_NA25,PbP.Fixed,500,True,brier,0.002754121292249917,all
SimG3,SimG3_rep0_n265000_d4_corrMIXTURE_NA25,PbP.Fixed,500,False,misclassification,0.23419999999999996,all
SimG3,SimG3_rep0_n265000_d4_corrMIXTURE_NA25,PbP.Fixed,500,True,misclassification,0.0013333333333332975,all
SimG3,SimG3_rep0_n265000_d4_corrMIXTURE_NA25,PbP.Fixed,500,False,mae_bayes,0.042458638643364854,all
SimG3,SimG3_rep0_n265000_d4_corrMIXTURE_NA25,PbP.Fixed,500,True,mae_bayes,0.042458638643364854,all
SimG3,SimG3_rep0_n265000_d4_corrMIXTURE_NA25,PbP.Fixed,1000,False,brier,0.15313175773524312,all
SimG3,SimG3_rep0_n265000_d4_corrMIXTURE_NA25,PbP.Fixed,1000,True,brier,0.000978955887566052,all
SimG3,SimG3_rep0_n265000_d4_corrMIXTURE_NA25,PbP.Fixed,1000,False,misclassification,0.23199999999999998,all
SimG3,SimG3_rep0_n265000_d4_corrMIXTURE_NA25,PbP.Fixed,1000,True,misclassification,-0.0008666666666666822,all
SimG3,SimG3_rep0_n265000_d4_corrMIXTURE_NA25,PbP.Fixed,1000,False,mae_bayes,0.023806997196279312,all
SimG3,SimG3_rep0_n265000_d4_corrMIXTURE_NA25,PbP.Fixed,1000,True,mae_bayes,0.023806997196279312,all
SimG3,SimG3_rep0_n265000_d4_corrMIXTURE_NA25,PbP.Fixed,5000,False,brier,0.1523528164587287,all
SimG3,SimG3_rep0_n265000_d4_corrMIXTURE_NA25,PbP.Fixed,5000,True,brier,0.00020001461105162432,all
SimG3,SimG3_rep0_n265000_d4_corrMIXTURE_NA25,PbP.Fixed,5000,False,misclassification,0.23133333333333328,all
