"set_up","method","n_train","estimated_beta","file_name","running_time_train","running_time_pred","running_datetime"
"SimE_rep0_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",10000,"[[1.49554294608431, -0.543120445882039, -0.45665168756447, -0.618614705431563, 0.420907158381254], [-0.014578099791433]]","SimE_rep0_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_10000",0.783790588378906,0.00742840766906738,"2025-06-12 09:29:14.604817"
"SimE_rep1_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",10000,"[[1.57261203335222, -0.547809103943097, -0.367721595808829, -0.807805906767268, 0.558712320909478], [0.0490209911775581]]","SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_10000",0.752747774124146,0.0102534294128418,"2025-06-12 09:29:15.454519"
"SimE_rep2_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",10000,"[[1.53941731514694, -0.571033076192765, -0.389603936780504, -0.742561415049075, 0.474819301820067], [0.00797729775671695]]","SimE_rep2_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_10000",0.330922365188599,0.00684571266174316,"2025-06-12 09:29:16.274224"
"SimE_rep3_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",10000,"[[1.49906205652742, -0.569942160706008, -0.435815668656415, -0.658587879769538, 0.433042321523783], [-0.0118969420369744]]","SimE_rep3_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_10000",0.318264722824097,0.0125484466552734,"2025-06-12 09:29:16.665653"
"SimE_rep4_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",10000,"[[1.47389285791235, -0.587581332099458, -0.427515694888656, -0.730242808668702, 0.502308856872294], [0.00968218172893102]]","SimE_rep4_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_10000",0.824434280395508,0.00670981407165527,"2025-06-12 09:29:17.05227"
"SimE_rep5_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",10000,"[[1.54599661191572, -0.599293148971377, -0.388500356320086, -0.747561044908367, 0.486328314805486], [0.0536984790084964]]","SimE_rep5_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_10000",0.308878660202026,0.00696206092834473,"2025-06-12 09:29:17.939906"
"SimE_rep6_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",10000,"[[1.48576359815762, -0.540005817438058, -0.4432454510622, -0.684729032776042, 0.468079390982617], [0.0140867239875459]]","SimE_rep6_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_10000",0.771392583847046,0.00667095184326172,"2025-06-12 09:29:18.308433"
"SimE_rep7_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",10000,"[[1.46696363387629, -0.552386286207, -0.454415448812306, -0.645655832460057, 0.437960178979465], [-0.0299774434329366]]","SimE_rep7_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_10000",0.314614772796631,0.0138027667999268,"2025-06-12 09:29:19.147399"
"SimE_rep8_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",10000,"[[1.43490537907975, -0.499433518230507, -0.412666383873869, -0.703185756913422, 0.519494832998342], [-0.00787626675144041]]","SimE_rep8_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_10000",0.809285640716553,0.00705599784851074,"2025-06-12 09:29:19.531736"
"SimE_rep9_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",10000,"[[1.47628016230119, -0.514353434549493, -0.373154034426761, -0.724121108546982, 0.448196154847693], [0.0138366230005233]]","SimE_rep9_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_10000",0.346889019012451,0.00676202774047852,"2025-06-12 09:29:20.42712"
"SimE_rep0_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",50000,"[[1.50100539129589, -0.536071707617831, -0.422173805744551, -0.719435866199384, 0.502998487194619], [0.00271541414699925]]","SimE_rep0_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_50000",1.95264554023743,0.0121076107025146,"2025-06-12 09:29:20.83611"
"SimE_rep1_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",50000,"[[1.4768177176724, -0.58556248165138, -0.442634078554959, -0.699854369526546, 0.472655743729953], [-0.023864364661933]]","SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_50000",1.52981376647949,0.0121464729309082,"2025-06-12 09:29:22.858096"
"SimE_rep2_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",50000,"[[1.47737192942049, -0.55233492400123, -0.425046069945454, -0.704077668476442, 0.491288955549677], [-0.0107038502274949]]","SimE_rep2_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_50000",1.53473162651062,0.0122594833374023,"2025-06-12 09:29:24.461524"
"SimE_rep3_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",50000,"[[1.46132087659185, -0.557349103633673, -0.431856896909878, -0.68512172120704, 0.48115782286254], [-0.00377767042857637]]","SimE_rep3_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_50000",1.93744111061096,0.0123398303985596,"2025-06-12 09:29:26.078597"
"SimE_rep4_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",50000,"[[1.48458728801973, -0.54895863656791, -0.441544247603119, -0.712734928083235, 0.497366677127364], [0.0114130082818628]]","SimE_rep4_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_50000",1.12833881378174,0.0125222206115723,"2025-06-12 09:29:28.092966"
"SimE_rep5_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",50000,"[[1.50238643301115, -0.61087014467462, -0.424342789816964, -0.706593582443873, 0.502542544642059], [-0.0087283457260428]]","SimE_rep5_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_50000",1.96656513214111,0.0137534141540527,"2025-06-12 09:29:29.293592"
"SimE_rep6_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",50000,"[[1.51199182825743, -0.550304130841381, -0.461543517387207, -0.695885809995466, 0.502324720158566], [0.00574859745995734]]","SimE_rep6_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_50000",1.12778997421265,0.0200040340423584,"2025-06-12 09:29:31.334268"
"SimE_rep7_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",50000,"[[1.47857363145434, -0.562472022728769, -0.458883301311041, -0.70712230098939, 0.489678991584465], [-0.0080401641545007]]","SimE_rep7_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_50000",2.05871677398682,0.0125761032104492,"2025-06-12 09:29:32.549385"
"SimE_rep8_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",50000,"[[1.49319103114773, -0.546302764476166, -0.424942659455617, -0.731849079483084, 0.506763717360927], [-0.00197698646349042]]","SimE_rep8_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_50000",2.54827928543091,0.013063907623291,"2025-06-12 09:29:03.356875"
"SimE_rep9_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",50000,"[[1.50452120130905, -0.558971334618505, -0.413078127265717, -0.680651158622466, 0.469884897481367], [0.00742855210837935]]","SimE_rep9_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_50000",1.65534901618958,0.0330607891082764,"2025-06-12 09:29:06.155946"
"SimE_rep0_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",100,"[[3.20575609466484, -0.782222806936535, -0.68157737133071, -1.18725853923226, 1.26489896105425], [0.0442451723244769]]","SimE_rep0_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_100",0.216880321502686,0.00591874122619629,"2025-06-12 09:29:07.9115"
"SimE_rep1_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",100,"[[1.35305400875199, 0.0567008239495269, -0.118681727232594, -0.656510210411162, 0.419968561776444], [0.0929473128291147]]","SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_100",0.277848720550537,0.0097663402557373,"2025-06-12 09:29:08.192231"
"SimE_rep2_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",100,"[[2.35966567307071, -1.15124777221701, -0.528494115733374, -1.83774536948614, 1.27556362018849], [0.266726697250896]]","SimE_rep2_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_100",0.210358381271362,0.00603175163269043,"2025-06-12 09:29:08.551516"
"SimE_rep3_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",100,"[[2.99184085335528, 0.134726656654496, -1.73978454600457, 0.0898572750887279, 0.592106655408352], [0.0703423001540956]]","SimE_rep3_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_100",0.703487873077393,0.00648403167724609,"2025-06-12 09:29:08.827427"
"SimE_rep4_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",100,"[[1.90148996074984, -0.562654443609056, 0.967549661657142, -4.30936946988636, 3.15061764031397], [0.447433104140718]]","SimE_rep4_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_100",0.201812267303467,0.00750017166137695,"2025-06-12 09:29:09.59448"
"SimE_rep5_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",100,"[[1.49969218562767, -1.13039192295119, -0.273504276711612, -0.619634710232993, -0.430346584160893], [-0.340743295586087]]","SimE_rep5_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_100",0.19367241859436,0.00556659698486328,"2025-06-12 09:29:09.859695"
"SimE_rep6_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",100,"[[2.25983292371312, -0.876080133588354, -0.943243926336316, -1.24380705390106, 1.71345745289413], [-0.157255221662045]]","SimE_rep6_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_100",0.199224948883057,0.00633835792541504,"2025-06-12 09:29:10.123788"
"SimE_rep7_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",100,"[[0.914025280224994, -1.03869505333532, -1.29325599950973, 0.0302588639296938, 0.545249403534144], [-0.203696761983261]]","SimE_rep7_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_100",0.225283861160278,0.0258278846740723,"2025-06-12 09:29:10.385468"
"SimE_rep8_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",100,"[[2.77103101980073, -1.07397548681837, 0.66695777987549, -1.67760962681442, 1.04142167905367], [0.251421923318455]]","SimE_rep8_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_100",0.221969842910767,0.00644016265869141,"2025-06-12 09:29:10.696512"
"SimE_rep9_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",100,"[[1.76219990703809, -0.538247538429222, -0.867742827328889, 0.0912107321974453, 0.568851320774355], [0.247462775840175]]","SimE_rep9_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_100",0.726454734802246,0.00646185874938965,"2025-06-12 09:29:10.983187"
"SimE_rep0_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",500,"[[1.5895177999331, -0.768797663697032, -0.673616771033252, -0.70005601464346, 0.693574386272272], [-0.0341781676700787]]","SimE_rep0_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_500",0.205538988113403,0.0061488151550293,"2025-06-12 09:29:11.77267"
"SimE_rep1_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",500,"[[1.56260980249133, -0.68954939461635, -0.139070866377801, -1.17116725204572, 0.619006447194358], [-0.00432096221486204]]","SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_500",0.221119165420532,0.013249397277832,"2025-06-12 09:29:12.037773"
"SimE_rep2_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",500,"[[1.80841145402735, -0.77387441830078, -0.753172124204624, -0.774894609561347, 0.855568832807336], [-0.224148822384749]]","SimE_rep2_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_500",0.217593669891357,0.00583386421203613,"2025-06-12 09:29:12.327235"
"SimE_rep3_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",500,"[[1.63696558173926, -0.356601383113145, -0.761185052032343, -0.993072418001415, 0.846547488007568], [-0.217405686327498]]","SimE_rep3_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_500",0.24247670173645,0.00636506080627441,"2025-06-12 09:29:12.614552"
"SimE_rep4_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",500,"[[1.71182852932038, -0.712770261371182, -0.191147215740163, -1.19413771030183, 0.673532810410291], [0.178571377324962]]","SimE_rep4_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_500",0.22078537940979,0.00724267959594727,"2025-06-12 09:29:12.919344"
"SimE_rep5_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",500,"[[1.73733512360149, -0.689890223764736, -0.463169147742173, -1.27720314737561, 0.792195227030722], [0.00860028747477012]]","SimE_rep5_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_500",0.286234140396118,0.00630950927734375,"2025-06-12 09:29:13.202592"
