"set_up","method","n_train","estimated_beta","file_name","running_time_train","running_time_pred","running_datetime"
"SimB_rep3_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",5000,"[[0.960832341129268, -0.165744907979775, -0.364997844769061, -0.566789011481551, 0.36696758534722], [0.155887205154777]]","SimB_rep3_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_5000",0.721106052398682,0.00805974006652832,"2025-06-09 18:40:36.51228"
"SimB_rep4_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",5000,"[[0.938338313579845, -0.123068264903841, -0.337225461076312, -0.581246516744148, 0.478354297130504], [0.140673335564376]]","SimB_rep4_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_5000",0.735014915466309,0.0082087516784668,"2025-06-09 18:40:37.299087"
"SimB_rep5_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",5000,"[[0.890810548875006, -0.120812390391863, -0.358185802460268, -0.546449802042377, 0.410341884109997], [0.171817653875311]]","SimB_rep5_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_5000",0.362522840499878,0.00958395004272461,"2025-06-09 18:40:38.097386"
"SimB_rep6_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",5000,"[[1.00917631514195, -0.0806446451305639, -0.321693840925902, -0.508220896066563, 0.368505852088274], [0.180413278803539]]","SimB_rep6_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_5000",0.384865760803223,0.00909829139709473,"2025-06-09 18:40:38.525036"
"SimB_rep7_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",5000,"[[1.00384524500003, -0.184799185047841, -0.317139263843449, -0.71000160092977, 0.47031286541176], [0.186361722116248]]","SimB_rep7_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_5000",0.691655158996582,0.0129411220550537,"2025-06-09 18:40:38.985048"
"SimB_rep8_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",5000,"[[0.965554027139253, -0.16361169667628, -0.327580943202112, -0.537174044711304, 0.327231301436304], [0.18189285121334]]","SimB_rep8_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_5000",0.37353777885437,0.00833582878112793,"2025-06-09 18:40:39.750767"
"SimB_rep9_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",5000,"[[0.951315533060529, -0.175007631585106, -0.380944341650961, -0.591700209149239, 0.439456069715201], [0.150005646821989]]","SimB_rep9_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_5000",0.74556827545166,0.00822019577026367,"2025-06-09 18:40:40.189641"
"SimB_rep0_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",10000,"[[1.01345956389377, -0.155286696597521, -0.353495803536112, -0.589479659429693, 0.409491462472241], [0.174242227851992]]","SimB_rep0_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_10000",0.518945693969727,0.0119404792785645,"2025-06-09 18:40:40.999768"
"SimB_rep1_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",10000,"[[1.01819860835104, -0.150308134157449, -0.423887547394384, -0.557379446852953, 0.448516382534879], [0.182496685912871]]","SimB_rep1_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_10000",0.843451261520386,0.00966858863830566,"2025-06-09 18:40:41.587284"
"SimB_rep2_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",10000,"[[0.948309596430688, -0.0751856650287276, -0.374500314543717, -0.609958122927251, 0.403578926799254], [0.213793267233542]]","SimB_rep2_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_10000",0.52912449836731,0.00947856903076172,"2025-06-09 18:40:42.508394"
"SimB_rep3_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",10000,"[[0.999505333239257, -0.124301340660548, -0.325926573274113, -0.575194798776432, 0.363333712382677], [0.183864484589594]]","SimB_rep3_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_10000",0.506096601486206,0.00962114334106445,"2025-06-09 18:40:43.105258"
"SimB_rep4_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",10000,"[[0.971546272776262, -0.0987171760804239, -0.326771006978284, -0.580054974857498, 0.437659942001139], [0.187603364511509]]","SimB_rep4_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_10000",0.506094217300415,0.00926971435546875,"2025-06-09 18:40:44.008406"
"SimB_rep5_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",10000,"[[1.0503058670236, -0.134492885148254, -0.394058152817259, -0.598666011512209, 0.432274235935014], [0.211730471272064]]","SimB_rep5_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_10000",0.920468807220459,0.00961422920227051,"2025-06-09 18:40:44.581716"
"SimB_rep6_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",10000,"[[0.967977050921206, -0.155148294718091, -0.291019531802153, -0.609702684188579, 0.411470337260433], [0.148123042921594]]","SimB_rep6_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_10000",0.526852607727051,0.0147130489349365,"2025-06-09 18:40:45.574125"
"SimB_rep7_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",10000,"[[0.970753402060902, -0.182737567693323, -0.328605537597411, -0.664539391627614, 0.433725073772864], [0.183666905715372]]","SimB_rep7_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_10000",0.836913347244263,0.0143396854400635,"2025-06-09 18:40:46.180589"
"SimB_rep8_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",10000,"[[0.989376853627452, -0.222425129095463, -0.315526431209029, -0.642935611766148, 0.391577760780098], [0.186135722228567]]","SimB_rep8_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_10000",0.849287509918213,0.00959277153015137,"2025-06-09 18:40:47.091882"
"SimB_rep9_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",10000,"[[1.04195199105729, -0.142785457075631, -0.335878251390199, -0.651719041979896, 0.447518034006614], [0.166873192776494]]","SimB_rep9_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_10000",0.554203987121582,0.0101039409637451,"2025-06-09 18:40:48.009019"
"SimB_rep0_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",50000,"[[0.962460824067915, -0.137359934312881, -0.369409358256272, -0.57297363058511, 0.398937010988087], [0.18072709197188]]","SimB_rep0_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_50000",2.46769952774048,0.0249240398406982,"2025-06-09 18:40:48.632975"
"SimB_rep1_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",50000,"[[0.999561212415576, -0.153364945375522, -0.380358831300131, -0.590397835190976, 0.420883274618991], [0.190020199360911]]","SimB_rep1_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_50000",2.40644264221191,0.0183796882629395,"2025-06-09 18:40:51.192336"
"SimB_rep2_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",50000,"[[0.981798218043553, -0.0993116406395055, -0.355765869417451, -0.588702628278192, 0.39751979383658], [0.194078912167977]]","SimB_rep2_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_50000",2.50028967857361,0.0187299251556396,"2025-06-09 18:40:53.683244"
"SimB_rep3_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",50000,"[[0.971698179660044, -0.153068980662139, -0.377866268694983, -0.577874036501526, 0.406425819513337], [0.173630724316554]]","SimB_rep3_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_50000",2.08633089065552,0.0246548652648926,"2025-06-09 18:40:56.267769"
"SimB_rep4_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",50000,"[[0.978525212669705, -0.139177121519416, -0.361335806380797, -0.598048953146469, 0.40931831207362], [0.172920123940176]]","SimB_rep4_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_50000",2.06596946716309,0.0252029895782471,"2025-06-09 18:40:58.439945"
"SimB_rep5_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",50000,"[[0.96097259361839, -0.111610499690213, -0.359037968020205, -0.605270960039632, 0.417505626704053], [0.181314505711734]]","SimB_rep5_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_50000",2.14378499984741,0.0179307460784912,"2025-06-09 18:41:00.600994"
"SimB_rep6_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",50000,"[[0.966080592358139, -0.142095926332832, -0.34657736544906, -0.590743422288865, 0.41175089764715], [0.168351825877004]]","SimB_rep6_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_50000",2.45183515548706,0.0260078907012939,"2025-06-09 18:41:02.825741"
"SimB_rep7_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",50000,"[[0.954110241016985, -0.110558043164495, -0.365841695822088, -0.585707134194495, 0.404206535726009], [0.182385284999768]]","SimB_rep7_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_50000",2.07484221458435,0.0179591178894043,"2025-06-09 18:41:05.374168"
"SimB_rep8_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",50000,"[[0.971353525997203, -0.159224379351194, -0.35409430015855, -0.603779654166417, 0.406040303258321], [0.190292081547433]]","SimB_rep8_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_50000",2.12466359138489,0.0179734230041504,"2025-06-09 18:41:07.562955"
"SimB_rep9_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",50000,"[[0.971121823342025, -0.174159068462352, -0.348304265852401, -0.596457571256072, 0.403300727856886], [0.171652562628044]]","SimB_rep9_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_50000",2.03789234161377,0.0264973640441895,"2025-06-09 18:41:09.784496"
"SimB_rep0_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",100,"[[2.43600359362981, -0.612586657686275, -0.56388347071145, -1.31447618827913, 0.308888369372059], [0.486070156290128]]","SimB_rep0_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_100",0.328086614608765,0.00855183601379395,"2025-06-09 18:41:11.925184"
