set_up,method,n_train,estimated_beta,file_name,running_time_train,running_time_pred,running_datetime,sim,replicate,n,d,corr,prop_NA,true_beta,true_intercept,center_X,pred_beta,pred_intercept,angular_error,mse_error,angular_error_with_intercept,mse_error_with_intercept
SimB_rep5_n115000_d5_corrMIXTURE_NA25,MICE.1.Y.M.IMP.M,10000,"[[1.66410502958897, -0.404421914449587, -0.587217191466704, -0.983537159478855, 0.871088246015547, 0.707231195749415, -0.173466633282042, -0.272482809395073, -0.270945520389641, -0.10989500564443], [0.230163195656085]]",SimB_rep5_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.M.IMP.M_10000,1.64718055725098,0.051607608795166,2025-06-09 18:40:37.788162,SimB,5.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.66410502958897, -0.404421914449587, -0.587217191466704, -0.983537159478855, 0.871088246015547]",0.23016319565608498,0.10330791061484731,0.011217008811645493,0.1454234953552129,0.01817669011547479
SimB_rep5_n115000_d5_corrMIXTURE_NA25,MICE.1.Y.M.IMP.M,50000,"[[1.67242277528127, -0.342467499403034, -0.4897681718185, -1.09048234206597, 0.870083187587296, 0.678817421293155, -0.124244128264122, -0.230745007990612, -0.248598472616375, -0.118981482666336], [0.185607987199494]]",SimB_rep5_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.M.IMP.M_50000,3.44753646850586,0.0456492900848389,2025-06-09 18:41:05.238768,SimB,5.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.67242277528127, -0.342467499403034, -0.4897681718185, -1.09048234206597, 0.870083187587296]",0.18560798719949398,0.12178203537590816,0.01532627626942544,0.14670315539162668,0.018513617709895788
SimB_rep5_n115000_d5_corrMIXTURE_NA25,MICE.10.IMP,100,"[[1.41956415486196, -0.304336217596898, -0.427366942885593, -0.844241358856319, 0.876580371670463], [-0.163332660372618]]",SimB_rep5_n115000_d5_corrMIXTURE_NA25_MICE.10.IMP_100,2.56728434562683,0.0807383060455322,2025-06-09 18:41:35.517782,SimB,5.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.41956415486196, -0.304336217596898, -0.427366942885593, -0.844241358856319, 0.876580371670463]",-0.163332660372618,0.13935608348756762,0.039809023191809116,0.1625257934494624,0.037620445650573764
SimB_rep5_n115000_d5_corrMIXTURE_NA25,MICE.10.IMP,500,"[[1.08806965087227, -0.234384694168722, -0.409288231422204, -0.449445020809494, 0.579669536300318], [0.0859845458950936]]",SimB_rep5_n115000_d5_corrMIXTURE_NA25_MICE.10.IMP_500,2.12736892700195,0.0800671577453613,2025-06-09 18:41:59.496466,SimB,5.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.08806965087227, -0.234384694168722, -0.409288231422204, -0.449445020809494, 0.579669536300318]",0.0859845458950936,0.20480674745358032,0.18291245520758811,0.2137415324141012,0.153659269695121
SimB_rep5_n115000_d5_corrMIXTURE_NA25,MICE.10.IMP,1000,"[[0.946272257684697, -0.0572170424847613, -0.333598374090058, -0.537174470109682, 0.405451612576954], [0.0650858254611215]]",SimB_rep5_n115000_d5_corrMIXTURE_NA25_MICE.10.IMP_1000,2.2078609466552703,0.0786147117614746,2025-06-09 18:42:23.601727,SimB,5.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.946272257684697, -0.0572170424847613, -0.333598374090058, -0.537174470109682, 0.405451612576954]",0.0650858254611215,0.24222680335904034,0.26075814996821,0.24800633243071585,0.21800448575283418
SimB_rep5_n115000_d5_corrMIXTURE_NA25,MICE.10.IMP,5000,"[[0.913648431987665, -0.131570750484468, -0.382594368739627, -0.571380874875408, 0.442035941733459], [0.194417068022933]]",SimB_rep5_n115000_d5_corrMIXTURE_NA25_MICE.10.IMP_5000,3.09084129333496,0.0893638134002686,2025-06-09 18:42:53.508332,SimB,5.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.913648431987665, -0.131570750484468, -0.382594368739627, -0.571380874875408, 0.442035941733459]",0.19441706802293302,0.18364991277540532,0.23753900350199966,0.24064255093559772,0.20424883564143867
SimB_rep5_n115000_d5_corrMIXTURE_NA25,MICE.10.IMP,10000,"[[1.0212117355068, -0.131278517342084, -0.392776032933876, -0.582633955582903, 0.419096832065077], [0.199910869850474]]",SimB_rep5_n115000_d5_corrMIXTURE_NA25_MICE.10.IMP_10000,4.7169504165649405,0.102784633636475,2025-06-09 18:43:34.909649,SimB,5.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.0212117355068, -0.131278517342084, -0.392776032933876, -0.582633955582903, 0.419096832065077]",0.199910869850474,0.204020511920466,0.21051651720189618,0.25311090265466746,0.18209115698230902
SimB_rep5_n115000_d5_corrMIXTURE_NA25,MICE.10.IMP,50000,"[[0.988553632799147, -0.124734755781906, -0.363364456144928, -0.611261058549243, 0.42968160031563], [0.177732038274243]]",SimB_rep5_n115000_d5_corrMIXTURE_NA25_MICE.10.IMP_50000,14.791757106781,0.180471658706665,2025-06-09 18:45:18.601593,SimB,5.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.988553632799147, -0.124734755781906, -0.363364456144928, -0.611261058549243, 0.42968160031563]",0.17773203827424303,0.19214035457688022,0.21432274028150272,0.2350013671817105,0.18386706313943843
SimB_rep5_n115000_d5_corrMIXTURE_NA25,MICE.10.Y.IMP,100,"[[2.01090802822872, -0.353487621073841, -0.571097202912345, -1.31055904437883, 1.61760769025509], [-0.376183813994158]]",SimB_rep5_n115000_d5_corrMIXTURE_NA25_MICE.10.Y.IMP_100,2.40896415710449,0.0789453983306885,2025-06-09 18:46:45.485643,SimB,5.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[2.01090802822872, -0.353487621073841, -0.571097202912345, -1.31055904437883, 1.61760769025509]",-0.376183813994158,0.23118663025780836,0.1680460397426992,0.2627211927624769,0.1636240767707812
SimB_rep5_n115000_d5_corrMIXTURE_NA25,MICE.10.Y.IMP,500,"[[1.52018879665261, -0.312270063993244, -0.518979822298598, -0.752189071284359, 0.960731538920923], [0.0391376100668917]]",SimB_rep5_n115000_d5_corrMIXTURE_NA25_MICE.10.Y.IMP_500,2.56319141387939,0.0795247554779053,2025-06-09 18:47:12.145153,SimB,5.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.52018879665261, -0.312270063993244, -0.518979822298598, -0.752189071284359, 0.960731538920923]",0.0391376100668917,0.18356193224647477,0.042522263830771956,0.18454912674284935,0.03569051194593464
