"set_up","method","n_train","estimated_beta","file_name","running_time_train","running_time_pred","running_datetime"
"SimNLMNAR_rep2_n115000_d5_corr95_NA25","MICE.10.Y.IMP",10000,"[[1.32881453233061, 0.383444511202228, -1.61410012068243, -0.684806625571887, 0.827650484163265], [0.0304920418660795]]","SimNLMNAR_rep2_n115000_d5_corr95_NA25_MICE.10.Y.IMP_10000",3.72177314758301,0.0486834049224854,"2025-11-28 01:05:47.333811"
"SimNLMNAR_rep3_n115000_d5_corr95_NA25","MICE.10.Y.IMP",10000,"[[1.59171831458539, 0.348287059153968, -1.74934201413496, -0.762063508321385, 0.888997004936411], [-0.0422845738010017]]","SimNLMNAR_rep3_n115000_d5_corr95_NA25_MICE.10.Y.IMP_10000",3.70894145965576,0.0543720722198486,"2025-11-28 01:05:51.136922"
"SimNLMNAR_rep4_n115000_d5_corr95_NA25","MICE.10.Y.IMP",10000,"[[1.37199834657338, 0.342756819236458, -1.5633835201867, -0.728493785229576, 0.791863663822589], [-0.0954355387307217]]","SimNLMNAR_rep4_n115000_d5_corr95_NA25_MICE.10.Y.IMP_10000",5.08627724647522,0.057694673538208,"2025-11-28 01:04:55.562588"
"SimNLMNAR_rep5_n115000_d5_corr95_NA25","MICE.10.Y.IMP",10000,"[[1.52409076658139, 0.308384037899544, -1.71621584294746, -0.674554281839045, 0.851047903418915], [0.0315422243790465]]","SimNLMNAR_rep5_n115000_d5_corr95_NA25_MICE.10.Y.IMP_10000",3.80008745193481,0.0593278408050537,"2025-11-28 01:05:00.750958"
"SimNLMNAR_rep6_n115000_d5_corr95_NA25","MICE.10.Y.IMP",10000,"[[1.28659967834096, 0.76085174212726, -1.79305309827962, -0.766167557528136, 0.854298268390676], [0.0187572953048863]]","SimNLMNAR_rep6_n115000_d5_corr95_NA25_MICE.10.Y.IMP_10000",3.6690661907196,0.054487943649292,"2025-11-28 01:05:04.650988"
"SimNLMNAR_rep7_n115000_d5_corr95_NA25","MICE.10.Y.IMP",10000,"[[1.83431095712856, -0.102957502938103, -1.59393668588863, -0.751127253255863, 0.842698473048156], [0.0166665303407748]]","SimNLMNAR_rep7_n115000_d5_corr95_NA25_MICE.10.Y.IMP_10000",3.67355275154114,0.0489869117736816,"2025-11-28 01:05:08.406728"
"SimNLMNAR_rep8_n115000_d5_corr95_NA25","MICE.10.Y.IMP",10000,"[[1.18414053315432, 0.317989263466711, -1.48020585881877, -0.685413691939149, 0.828686141430471], [-0.0421538455016217]]","SimNLMNAR_rep8_n115000_d5_corr95_NA25_MICE.10.Y.IMP_10000",3.67204022407532,0.0542757511138916,"2025-11-28 01:05:12.161189"
"SimNLMNAR_rep9_n115000_d5_corr95_NA25","MICE.10.Y.IMP",10000,"[[1.24431767028892, 0.447554614916239, -1.56604750239442, -0.744022264173365, 0.846520821611709], [-0.0138789820274801]]","SimNLMNAR_rep9_n115000_d5_corr95_NA25_MICE.10.Y.IMP_10000",3.66233325004578,0.0532760620117188,"2025-11-28 01:05:15.918712"
"SimNLMNAR_rep0_n115000_d5_corr95_NA25","MICE.10.Y.IMP",50000,"[[1.33297136174496, 0.412415093970567, -1.59149044753679, -0.716344020917259, 0.843991516882635], [0.00781251324588886]]","SimNLMNAR_rep0_n115000_d5_corr95_NA25_MICE.10.Y.IMP_50000",14.1466360092163,0.100840330123901,"2025-11-28 01:05:19.667035"
"SimNLMNAR_rep1_n115000_d5_corr95_NA25","MICE.10.Y.IMP",50000,"[[1.44309864218619, 0.391367037342571, -1.64941915806121, -0.754224580055315, 0.854772504431539], [0.00942142190496961]]","SimNLMNAR_rep1_n115000_d5_corr95_NA25_MICE.10.Y.IMP_50000",12.7959275245667,0.559782743453979,"2025-11-28 01:05:33.947501"
"SimNLMNAR_rep2_n115000_d5_corr95_NA25","MICE.10.Y.IMP",50000,"[[1.29032256475473, 0.528663214344779, -1.66016824512942, -0.720522591908794, 0.853106535056211], [0.0188692533880085]]","SimNLMNAR_rep2_n115000_d5_corr95_NA25_MICE.10.Y.IMP_50000",11.9501187801361,0.498265027999878,"2025-11-28 01:05:47.336128"
"SimNLMNAR_rep3_n115000_d5_corr95_NA25","MICE.10.Y.IMP",50000,"[[1.38540425594716, 0.388018513156611, -1.63779295875518, -0.725465413334545, 0.854100276703396], [-0.0154878374503409]]","SimNLMNAR_rep3_n115000_d5_corr95_NA25_MICE.10.Y.IMP_50000",11.7980341911316,0.551273822784424,"2025-11-28 01:05:59.819726"
"SimNLMNAR_rep4_n115000_d5_corr95_NA25","MICE.10.Y.IMP",50000,"[[1.53570294141329, 0.238931517759826, -1.69020563439515, -0.684029556222935, 0.850239876103949], [-0.0381681422385419]]","SimNLMNAR_rep4_n115000_d5_corr95_NA25_MICE.10.Y.IMP_50000",11.8181214332581,0.49751091003418,"2025-11-28 01:06:12.20338"
"SimNLMNAR_rep5_n115000_d5_corr95_NA25","MICE.10.Y.IMP",50000,"[[1.41567617931279, 0.404832769113094, -1.66534450217706, -0.702621452289485, 0.839724786889398], [0.0123885990655331]]","SimNLMNAR_rep5_n115000_d5_corr95_NA25_MICE.10.Y.IMP_50000",11.7806761264801,0.112277030944824,"2025-11-28 01:06:24.552784"
"SimNLMNAR_rep6_n115000_d5_corr95_NA25","MICE.10.Y.IMP",50000,"[[1.41605587983597, 0.448878929875405, -1.69590274539726, -0.71768332408799, 0.850725333441698], [0.0080501009837733]]","SimNLMNAR_rep6_n115000_d5_corr95_NA25_MICE.10.Y.IMP_50000",12.7726912498474,0.103074789047241,"2025-11-28 01:06:36.479027"
"SimNLMNAR_rep7_n115000_d5_corr95_NA25","MICE.10.Y.IMP",50000,"[[1.47377549648589, 0.382695978994973, -1.69657996009266, -0.724254291374464, 0.842415857856011], [-0.0461951347629245]]","SimNLMNAR_rep7_n115000_d5_corr95_NA25_MICE.10.Y.IMP_50000",12.4699690341949,0.10146951675415,"2025-11-28 01:06:49.387116"
"SimNLMNAR_rep8_n115000_d5_corr95_NA25","MICE.10.Y.IMP",50000,"[[1.40045872313255, 0.409571081375295, -1.65349207260429, -0.730957680727309, 0.856429672728959], [0.0148236907811079]]","SimNLMNAR_rep8_n115000_d5_corr95_NA25_MICE.10.Y.IMP_50000",12.845860004425,0.101893663406372,"2025-11-28 01:07:01.990896"
"SimNLMNAR_rep9_n115000_d5_corr95_NA25","MICE.10.Y.IMP",50000,"[[1.37034746974621, 0.415362804622323, -1.63684018112974, -0.699367979626867, 0.839917059964947], [-0.0247725381034099]]","SimNLMNAR_rep9_n115000_d5_corr95_NA25_MICE.10.Y.IMP_50000",12.3648464679718,0.103091478347778,"2025-11-28 01:07:14.971054"
"SimNLMNAR_rep0_n115000_d5_corr95_NA25","MICE.10.M.IMP",100,"[[-1.88203936511629, 1.51359453678319, 0.253693735047554, -0.179858983150086, 0.18350700169677], [0.217140167697511]]","SimNLMNAR_rep0_n115000_d5_corr95_NA25_MICE.10.M.IMP_100",1.80203437805176,0.0428032875061035,"2025-11-28 01:07:27.471235"
"SimNLMNAR_rep1_n115000_d5_corr95_NA25","MICE.10.M.IMP",100,"[[1.00287363750966, -0.408539738421471, -0.601327761467412, -0.283073461395258, 0.311594414508928], [0.118096190551089]]","SimNLMNAR_rep1_n115000_d5_corr95_NA25_MICE.10.M.IMP_100",1.4028844833374,0.0374877452850342,"2025-11-28 01:07:29.346859"
"SimNLMNAR_rep2_n115000_d5_corr95_NA25","MICE.10.M.IMP",100,"[[0.431688572540292, -0.720423841512007, -0.030427023707561, -0.277672848802401, 0.286686291895278], [0.00240098713557757]]","SimNLMNAR_rep2_n115000_d5_corr95_NA25_MICE.10.M.IMP_100",1.39131689071655,0.0367064476013184,"2025-11-28 01:07:30.819232"
"SimNLMNAR_rep3_n115000_d5_corr95_NA25","MICE.10.M.IMP",100,"[[0.459857853824007, 0.437394230226103, -0.433606289191169, -0.339238697014492, 0.371745129774043], [0.121324886956668]]","SimNLMNAR_rep3_n115000_d5_corr95_NA25_MICE.10.M.IMP_100",1.3984808921814,0.0366191864013672,"2025-11-28 01:07:32.278229"
"SimNLMNAR_rep4_n115000_d5_corr95_NA25","MICE.10.M.IMP",100,"[[-1.31903085691775, 1.85277616937525, 0.144051035916248, -0.535934210765943, 0.308359339881111], [0.153044654264142]]","SimNLMNAR_rep4_n115000_d5_corr95_NA25_MICE.10.M.IMP_100",1.42884135246277,0.0364642143249512,"2025-11-28 01:07:33.743835"
"SimNLMNAR_rep5_n115000_d5_corr95_NA25","MICE.10.M.IMP",100,"[[0.90063915208655, 0.556404196927431, -0.442596737676268, -0.800927816195777, 0.402570752339499], [0.537948508779276]]","SimNLMNAR_rep5_n115000_d5_corr95_NA25_MICE.10.M.IMP_100",1.44114184379578,0.0443792343139648,"2025-11-28 01:07:35.238899"
"SimNLMNAR_rep6_n115000_d5_corr95_NA25","MICE.10.M.IMP",100,"[[1.32365404124805, -0.35927643291871, -0.551260223865869, -0.365343145081915, 0.370585821649224], [0.377192504858266]]","SimNLMNAR_rep6_n115000_d5_corr95_NA25_MICE.10.M.IMP_100",1.91200065612793,0.0362033843994141,"2025-11-28 01:07:36.761868"
"SimNLMNAR_rep7_n115000_d5_corr95_NA25","MICE.10.M.IMP",100,"[[0.772094713274226, -0.729823060083885, 0.570720954151029, -0.579268459230723, 0.294863691769663], [0.764508048666896]]","SimNLMNAR_rep7_n115000_d5_corr95_NA25_MICE.10.M.IMP_100",1.36749577522278,0.0428628921508789,"2025-11-28 01:07:38.741422"
"SimNLMNAR_rep8_n115000_d5_corr95_NA25","MICE.10.M.IMP",100,"[[0.772431447282283, 0.0115796024911814, -0.358542500846094, -0.314279709709491, 0.306074238644253], [0.283000155941818]]","SimNLMNAR_rep8_n115000_d5_corr95_NA25_MICE.10.M.IMP_100",2.39066100120544,0.0505108833312988,"2025-11-28 01:05:03.534944"
"SimNLMNAR_rep9_n115000_d5_corr95_NA25","MICE.10.M.IMP",100,"[[0.67626025483355, -0.979719552998526, 0.572110522038265, -0.326640033039966, 0.263934676979008], [0.453587817173499]]","SimNLMNAR_rep9_n115000_d5_corr95_NA25_MICE.10.M.IMP_100",1.97476005554199,0.0635814666748047,"2025-11-28 01:05:06.024984"
"SimNLMNAR_rep0_n115000_d5_corr95_NA25","MICE.10.M.IMP",500,"[[-0.22724701947347, 0.592302781639196, -0.398780845547982, -0.221162500617605, 0.276833286303286], [0.154632220324024]]","SimNLMNAR_rep0_n115000_d5_corr95_NA25_MICE.10.M.IMP_500",2.04443669319153,0.0442776679992676,"2025-11-28 01:05:08.101883"
"SimNLMNAR_rep1_n115000_d5_corr95_NA25","MICE.10.M.IMP",500,"[[0.310830077105015, 0.249801414591812, -0.152281105469117, -0.487580266735641, 0.268071363241064], [0.273409040479878]]","SimNLMNAR_rep1_n115000_d5_corr95_NA25_MICE.10.M.IMP_500",2.01609706878662,0.0411200523376465,"2025-11-28 01:05:10.222874"
"SimNLMNAR_rep2_n115000_d5_corr95_NA25","MICE.10.M.IMP",500,"[[0.354513008658124, -0.138349164156827, -0.442336577819581, -0.274132373917712, 0.345805337614918], [0.277268290137376]]","SimNLMNAR_rep2_n115000_d5_corr95_NA25_MICE.10.M.IMP_500",1.55904746055603,0.0418515205383301,"2025-11-28 01:05:12.314436"
"SimNLMNAR_rep3_n115000_d5_corr95_NA25","MICE.10.M.IMP",500,"[[0.440494378681919, 0.298857042682206, -0.60663309231944, -0.388342751700529, 0.300714368320549], [0.144010127515857]]","SimNLMNAR_rep3_n115000_d5_corr95_NA25_MICE.10.M.IMP_500",2.01211547851562,0.0446412563323975,"2025-11-28 01:05:13.9518"
"SimNLMNAR_rep4_n115000_d5_corr95_NA25","MICE.10.M.IMP",500,"[[0.324841772129536, 0.345602678972543, -0.387232864734627, -0.480645212105272, 0.316793224403993], [0.148746711494668]]","SimNLMNAR_rep4_n115000_d5_corr95_NA25_MICE.10.M.IMP_500",1.57112383842468,0.0417039394378662,"2025-11-28 01:05:16.045836"
"SimNLMNAR_rep5_n115000_d5_corr95_NA25","MICE.10.M.IMP",500,"[[0.3801061056418, 0.128898793064077, -0.178633065126046, -0.404915293706712, 0.320777446711737], [0.278865122718177]]","SimNLMNAR_rep5_n115000_d5_corr95_NA25_MICE.10.M.IMP_500",2.02297711372375,0.0557737350463867,"2025-11-28 01:05:17.690801"
"SimNLMNAR_rep6_n115000_d5_corr95_NA25","MICE.10.M.IMP",500,"[[0.595135600911017, -0.148516977010703, -0.357355718260258, -0.335471813641162, 0.318422450724093], [0.108185648191371]]","SimNLMNAR_rep6_n115000_d5_corr95_NA25_MICE.10.M.IMP_500",1.5338761806488,0.0411069393157959,"2025-11-28 01:05:19.807273"
"SimNLMNAR_rep7_n115000_d5_corr95_NA25","MICE.10.M.IMP",500,"[[0.338869462256897, 0.0556115127928919, -0.293449298158628, -0.294350898591714, 0.271665691818464], [0.148966136789511]]","SimNLMNAR_rep7_n115000_d5_corr95_NA25_MICE.10.M.IMP_500",1.97209024429321,0.0447068214416504,"2025-11-28 01:05:21.419244"
"SimNLMNAR_rep8_n115000_d5_corr95_NA25","MICE.10.M.IMP",500,"[[0.238907850892066, 0.287398902150664, -0.634539209074365, -0.250732142799269, 0.373349366139115], [0.264455485065715]]","SimNLMNAR_rep8_n115000_d5_corr95_NA25_MICE.10.M.IMP_500",1.52903056144714,0.0410356521606445,"2025-11-28 01:05:23.466955"
"SimNLMNAR_rep9_n115000_d5_corr95_NA25","MICE.10.M.IMP",500,"[[0.0975834585490296, 0.41523814662421, -0.439922091399781, -0.2966283299715, 0.282686841774512], [0.129268185356173]]","SimNLMNAR_rep9_n115000_d5_corr95_NA25_MICE.10.M.IMP_500",2.03792309761047,0.046550989151001,"2025-11-28 01:05:25.068608"
"SimNLMNAR_rep0_n115000_d5_corr95_NA25","MICE.10.M.IMP",1000,"[[0.204037925670504, 0.282046503630624, -0.369649785503652, -0.309452597338584, 0.294359703654376], [0.206186101898948]]","SimNLMNAR_rep0_n115000_d5_corr95_NA25_MICE.10.M.IMP_1000",1.63640785217285,0.0454323291778564,"2025-11-28 01:05:27.188101"
"SimNLMNAR_rep1_n115000_d5_corr95_NA25","MICE.10.M.IMP",1000,"[[0.368548328111564, 0.365377720554352, -0.361866516882699, -0.421054524728438, 0.290540116050446], [0.209984376777216]]","SimNLMNAR_rep1_n115000_d5_corr95_NA25_MICE.10.M.IMP_1000",2.0343906879425,0.0510892868041992,"2025-11-28 01:05:28.901714"
"SimNLMNAR_rep2_n115000_d5_corr95_NA25","MICE.10.M.IMP",1000,"[[0.36999907873452, 0.0436251254450298, -0.487384236959646, -0.276615397672336, 0.349368398258109], [0.27995386349328]]","SimNLMNAR_rep2_n115000_d5_corr95_NA25_MICE.10.M.IMP_1000",2.0847761631012,0.0414276123046875,"2025-11-28 01:05:31.019032"
"SimNLMNAR_rep3_n115000_d5_corr95_NA25","MICE.10.M.IMP",1000,"[[0.3980380794876, 0.211724152522483, -0.472586276464322, -0.392562279737904, 0.299505550837717], [0.163712448402422]]","SimNLMNAR_rep3_n115000_d5_corr95_NA25_MICE.10.M.IMP_1000",1.67202019691467,0.0427353382110596,"2025-11-28 01:05:33.177713"
"SimNLMNAR_rep4_n115000_d5_corr95_NA25","MICE.10.M.IMP",1000,"[[0.367893779641895, 0.128235718510501, -0.247121430981695, -0.418359924163702, 0.28810214077596], [0.158401477453777]]","SimNLMNAR_rep4_n115000_d5_corr95_NA25_MICE.10.M.IMP_1000",2.2114953994751,0.0422279834747314,"2025-11-28 01:05:34.926335"
"SimNLMNAR_rep5_n115000_d5_corr95_NA25","MICE.10.M.IMP",1000,"[[0.25680958808535, 0.347589434248445, -0.414711718982523, -0.368240312306664, 0.326502734481307], [0.274138244585781]]","SimNLMNAR_rep5_n115000_d5_corr95_NA25_MICE.10.M.IMP_1000",2.15400743484497,0.0476808547973633,"2025-11-28 01:05:37.211831"
"SimNLMNAR_rep6_n115000_d5_corr95_NA25","MICE.10.M.IMP",1000,"[[0.310497773779421, 0.240138748586682, -0.438358247577434, -0.354171872580772, 0.323326446881822], [0.161000967442946]]","SimNLMNAR_rep6_n115000_d5_corr95_NA25_MICE.10.M.IMP_1000",2.23464322090149,0.0392251014709473,"2025-11-28 01:05:39.444243"
"SimNLMNAR_rep7_n115000_d5_corr95_NA25","MICE.10.M.IMP",1000,"[[0.423476954927987, 0.339111025934809, -0.606854310673162, -0.328862380590078, 0.306571429261968], [0.156600648766309]]","SimNLMNAR_rep7_n115000_d5_corr95_NA25_MICE.10.M.IMP_1000",1.7177152633667,0.0428934097290039,"2025-11-28 01:05:41.750778"
"SimNLMNAR_rep8_n115000_d5_corr95_NA25","MICE.10.M.IMP",1000,"[[0.391321697549441, 0.46859708822239, -0.762567638372377, -0.333786422322677, 0.349420643023983], [0.138581884139207]]","SimNLMNAR_rep8_n115000_d5_corr95_NA25_MICE.10.M.IMP_1000",2.11735558509827,0.0423305034637451,"2025-11-28 01:05:43.546672"
"SimNLMNAR_rep9_n115000_d5_corr95_NA25","MICE.10.M.IMP",1000,"[[0.323486305484681, 0.191761188426377, -0.610554603064136, -0.243008930796206, 0.32064685273943], [0.0971484577334232]]","SimNLMNAR_rep9_n115000_d5_corr95_NA25_MICE.10.M.IMP_1000",1.75102663040161,0.0488336086273193,"2025-11-28 01:05:45.738976"
"SimNLMNAR_rep0_n115000_d5_corr95_NA25","MICE.10.M.IMP",5000,"[[0.277313926575841, 0.381733428655958, -0.507208053939929, -0.348043667886987, 0.305499579595948], [0.180947816629273]]","SimNLMNAR_rep0_n115000_d5_corr95_NA25_MICE.10.M.IMP_5000",3.16163492202759,0.0497336387634277,"2025-11-28 01:05:47.571031"
"SimNLMNAR_rep1_n115000_d5_corr95_NA25","MICE.10.M.IMP",5000,"[[0.294839953520055, 0.305470955399301, -0.422110587396807, -0.369348246038462, 0.305864903518493], [0.162945292222957]]","SimNLMNAR_rep1_n115000_d5_corr95_NA25_MICE.10.M.IMP_5000",3.19814682006836,0.049457311630249,"2025-11-28 01:05:50.814728"
"SimNLMNAR_rep2_n115000_d5_corr95_NA25","MICE.10.M.IMP",5000,"[[0.380105572233274, 0.271379995650705, -0.543125571975146, -0.329643105331843, 0.317645213796204], [0.167960019178944]]","SimNLMNAR_rep2_n115000_d5_corr95_NA25_MICE.10.M.IMP_5000",3.09807062149048,0.0563967227935791,"2025-11-28 01:05:54.096219"
"SimNLMNAR_rep3_n115000_d5_corr95_NA25","MICE.10.M.IMP",5000,"[[0.338168859744101, 0.37862140510885, -0.521621105036157, -0.346677457737158, 0.312401053655892], [0.11343494314225]]","SimNLMNAR_rep3_n115000_d5_corr95_NA25_MICE.10.M.IMP_5000",4.20892691612244,0.057187557220459,"2025-11-28 01:05:11.279499"
"SimNLMNAR_rep4_n115000_d5_corr95_NA25","MICE.10.M.IMP",5000,"[[0.440986205126288, 0.220332233180678, -0.475646901678877, -0.358928271916465, 0.274803964449534], [0.107142553105585]]","SimNLMNAR_rep4_n115000_d5_corr95_NA25_MICE.10.M.IMP_5000",3.64522361755371,0.0765705108642578,"2025-11-28 01:05:15.594981"
"SimNLMNAR_rep5_n115000_d5_corr95_NA25","MICE.10.M.IMP",5000,"[[0.482724162968822, 0.196256408236517, -0.519925400525634, -0.339809437127663, 0.310538381561734], [0.217645135274551]]","SimNLMNAR_rep5_n115000_d5_corr95_NA25_MICE.10.M.IMP_5000",3.86913967132568,0.0525193214416504,"2025-11-28 01:05:19.35803"
"SimNLMNAR_rep6_n115000_d5_corr95_NA25","MICE.10.M.IMP",5000,"[[0.364297692554014, 0.326393672360674, -0.531585019080144, -0.335911006625622, 0.301301621548426], [0.138167753944601]]","SimNLMNAR_rep6_n115000_d5_corr95_NA25_MICE.10.M.IMP_5000",3.6232647895813,0.0470263957977295,"2025-11-28 01:05:23.316485"
"SimNLMNAR_rep7_n115000_d5_corr95_NA25","MICE.10.M.IMP",5000,"[[0.586322345263168, 0.0945664954237264, -0.448383231407043, -0.393795735439274, 0.293883574160457], [0.178564828400612]]","SimNLMNAR_rep7_n115000_d5_corr95_NA25_MICE.10.M.IMP_5000",2.92414546012878,0.0486390590667725,"2025-11-28 01:05:27.021813"
"SimNLMNAR_rep8_n115000_d5_corr95_NA25","MICE.10.M.IMP",5000,"[[0.375389392238113, 0.312651046321555, -0.530055668225379, -0.33611778026113, 0.317474925195168], [0.171982139937099]]","SimNLMNAR_rep8_n115000_d5_corr95_NA25_MICE.10.M.IMP_5000",2.98305583000183,0.052325963973999,"2025-11-28 01:05:30.026402"
"SimNLMNAR_rep9_n115000_d5_corr95_NA25","MICE.10.M.IMP",5000,"[[0.356006664930095, 0.352941239760017, -0.54431388894588, -0.361465774296847, 0.306127103213351], [0.122721027113215]]","SimNLMNAR_rep9_n115000_d5_corr95_NA25_MICE.10.M.IMP_5000",2.91057348251343,0.0514183044433594,"2025-11-28 01:05:33.092307"
"SimNLMNAR_rep0_n115000_d5_corr95_NA25","MICE.10.M.IMP",10000,"[[0.316814852195986, 0.396347451638385, -0.537386523205625, -0.374374689870568, 0.312998685131698], [0.160423904454801]]","SimNLMNAR_rep0_n115000_d5_corr95_NA25_MICE.10.M.IMP_10000",4.34625697135925,0.0587599277496338,"2025-11-28 01:05:36.084711"
"SimNLMNAR_rep1_n115000_d5_corr95_NA25","MICE.10.M.IMP",10000,"[[0.227470476431037, 0.431659330688232, -0.496995287893294, -0.357194690361673, 0.300917994337355], [0.153467410382326]]","SimNLMNAR_rep1_n115000_d5_corr95_NA25_MICE.10.M.IMP_10000",4.81373047828674,0.055772066116333,"2025-11-28 01:05:40.51951"
"SimNLMNAR_rep2_n115000_d5_corr95_NA25","MICE.10.M.IMP",10000,"[[0.291351304115087, 0.36181972613864, -0.513345912899725, -0.334499684283554, 0.300410046895695], [0.166857773986488]]","SimNLMNAR_rep2_n115000_d5_corr95_NA25_MICE.10.M.IMP_10000",4.15251302719116,0.0562469959259033,"2025-11-28 01:05:45.419619"
"SimNLMNAR_rep3_n115000_d5_corr95_NA25","MICE.10.M.IMP",10000,"[[0.335204203932809, 0.446305074224229, -0.553968276998891, -0.372941945011624, 0.313492246881887], [0.147369386742822]]","SimNLMNAR_rep3_n115000_d5_corr95_NA25_MICE.10.M.IMP_10000",4.11425256729126,0.0607352256774902,"2025-11-28 01:05:49.662061"
"SimNLMNAR_rep4_n115000_d5_corr95_NA25","MICE.10.M.IMP",10000,"[[0.329369195934352, 0.409205522834957, -0.537214720144992, -0.376921196458965, 0.28286464807263], [0.0817926843420267]]","SimNLMNAR_rep4_n115000_d5_corr95_NA25_MICE.10.M.IMP_10000",4.15439581871033,0.0598416328430176,"2025-11-28 01:05:53.870799"
"SimNLMNAR_rep5_n115000_d5_corr95_NA25","MICE.10.M.IMP",10000,"[[0.434978237081531, 0.213574223136872, -0.511015613445705, -0.334677545485373, 0.304501606336484], [0.19981034537188]]","SimNLMNAR_rep5_n115000_d5_corr95_NA25_MICE.10.M.IMP_10000",4.57366943359375,0.0649247169494629,"2025-11-28 01:05:58.120237"
"SimNLMNAR_rep6_n115000_d5_corr95_NA25","MICE.10.M.IMP",10000,"[[0.355505544422448, 0.410829330261708, -0.564405135650529, -0.365525653707604, 0.301819372522486], [0.158737008269622]]","SimNLMNAR_rep6_n115000_d5_corr95_NA25_MICE.10.M.IMP_10000",4.07512283325195,0.0634527206420898,"2025-11-28 01:06:02.791048"
"SimNLMNAR_rep7_n115000_d5_corr95_NA25","MICE.10.M.IMP",10000,"[[0.461539583115712, 0.227246133624982, -0.51378339414463, -0.381059868738534, 0.297279098564236], [0.148967869307769]]","SimNLMNAR_rep7_n115000_d5_corr95_NA25_MICE.10.M.IMP_10000",4.11758065223694,0.0625543594360352,"2025-11-28 01:06:06.962594"
"SimNLMNAR_rep8_n115000_d5_corr95_NA25","MICE.10.M.IMP",10000,"[[0.329848638162377, 0.319872941345324, -0.532238415666061, -0.327567819127553, 0.3102078206843], [0.148297378877876]]","SimNLMNAR_rep8_n115000_d5_corr95_NA25_MICE.10.M.IMP_10000",4.10087966918945,0.057166576385498,"2025-11-28 01:06:11.175408"
"SimNLMNAR_rep9_n115000_d5_corr95_NA25","MICE.10.M.IMP",10000,"[[0.304011055950466, 0.359495744913965, -0.511792726469296, -0.351748952893257, 0.308207716027027], [0.133650796763673]]","SimNLMNAR_rep9_n115000_d5_corr95_NA25_MICE.10.M.IMP_10000",4.11953783035278,0.0572452545166016,"2025-11-28 01:06:15.365358"
"SimNLMNAR_rep0_n115000_d5_corr95_NA25","MICE.10.M.IMP",50000,"[[0.337456145435692, 0.35180407545836, -0.519970517645721, -0.351327463471049, 0.307212495534909], [0.17014753963332]]","SimNLMNAR_rep0_n115000_d5_corr95_NA25_MICE.10.M.IMP_50000",14.8427691459656,0.127080678939819,"2025-11-28 01:06:19.574067"
"SimNLMNAR_rep1_n115000_d5_corr95_NA25","MICE.10.M.IMP",50000,"[[0.332747789109164, 0.341003313499093, -0.51337441081596, -0.354730981665897, 0.307068934007037], [0.16330098605637]]","SimNLMNAR_rep1_n115000_d5_corr95_NA25_MICE.10.M.IMP_50000",13.6685347557068,0.133552312850952,"2025-11-28 01:06:34.578213"
"SimNLMNAR_rep2_n115000_d5_corr95_NA25","MICE.10.M.IMP",50000,"[[0.310268796196606, 0.38165084000696, -0.535699877052111, -0.350690857534059, 0.310547712539343], [0.154026262326053]]","SimNLMNAR_rep2_n115000_d5_corr95_NA25_MICE.10.M.IMP_50000",12.2336370944977,0.117909908294678,"2025-11-28 01:06:48.83151"
"SimNLMNAR_rep3_n115000_d5_corr95_NA25","MICE.10.M.IMP",50000,"[[0.319166933083224, 0.353124483497407, -0.526855518704052, -0.344324803127168, 0.307197077969362], [0.148023709005302]]","SimNLMNAR_rep3_n115000_d5_corr95_NA25_MICE.10.M.IMP_50000",12.6335756778717,0.117384672164917,"2025-11-28 01:07:01.215125"
"SimNLMNAR_rep4_n115000_d5_corr95_NA25","MICE.10.M.IMP",50000,"[[0.361169026285515, 0.31528778735889, -0.538774746303515, -0.338124475863183, 0.301750561582803], [0.135075880173348]]","SimNLMNAR_rep4_n115000_d5_corr95_NA25_MICE.10.M.IMP_50000",12.5390124320984,0.122230291366577,"2025-11-28 01:07:14.006589"
"SimNLMNAR_rep5_n115000_d5_corr95_NA25","MICE.10.M.IMP",50000,"[[0.352997428105808, 0.309262548801508, -0.515992890942167, -0.329984104365721, 0.298990280346255], [0.175167637672124]]","SimNLMNAR_rep5_n115000_d5_corr95_NA25_MICE.10.M.IMP_50000",12.6401057243347,0.113599538803101,"2025-11-28 01:07:26.699876"
"SimNLMNAR_rep6_n115000_d5_corr95_NA25","MICE.10.M.IMP",50000,"[[0.359955341707913, 0.355354691532475, -0.551457125492799, -0.347300573979836, 0.302187627575412], [0.152485433916096]]","SimNLMNAR_rep6_n115000_d5_corr95_NA25_MICE.10.M.IMP_50000",12.0989816188812,0.115853786468506,"2025-11-28 01:07:39.485412"
"SimNLMNAR_rep7_n115000_d5_corr95_NA25","MICE.10.M.IMP",50000,"[[0.332728196177469, 0.370207181242885, -0.546666257460446, -0.353749943172614, 0.304582640501837], [0.123386299706285]]","SimNLMNAR_rep7_n115000_d5_corr95_NA25_MICE.10.M.IMP_50000",16.6857352256775,0.122155666351318,"2025-11-28 01:05:18.715564"
"SimNLMNAR_rep8_n115000_d5_corr95_NA25","MICE.10.M.IMP",50000,"[[0.36199405523542, 0.318895886794728, -0.513117970713921, -0.351800661657447, 0.303078910469678], [0.164597890947052]]","SimNLMNAR_rep8_n115000_d5_corr95_NA25_MICE.10.M.IMP_50000",14.0282270908356,0.122269630432129,"2025-11-28 01:05:35.580438"
