set_up,method,n_train,estimated_beta,file_name,running_time_train,running_time_pred,running_datetime,sim,replicate,n,d,corr,prop_NA,true_beta,true_intercept,center_X,pred_beta,pred_intercept,angular_error,mse_error,angular_error_with_intercept,mse_error_with_intercept
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.M.IMP,100,"[[0.0240994571716917, 0.326429001575273, -0.533895787221683, -1.33821880783486, 1.12165922319622], [-0.0654823704742615]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.M.IMP_100,0.35849547386169395,0.00882649421691895,2025-06-09 11:03:46.983142,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.0240994571716917, 0.326429001575273, -0.533895787221683, -1.33821880783486, 1.12165922319622]",-0.0654823704742615,0.929686539743768,0.7154068243551193,0.9301509832558841,0.5968870104364209
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.M.IMP,500,"[[0.84714898737697, -0.278793313677067, -0.245269222781292, -0.984450309694814, 0.723118577257877], [0.043326751379839]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.M.IMP_500,0.737483978271484,0.31529045104980497,2025-06-09 11:03:52.51367,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.84714898737697, -0.278793313677067, -0.245269222781292, -0.984450309694814, 0.723118577257877]",0.043326751379839,0.276867850587436,0.16460282616552363,0.2782705265018005,0.13748188970212477
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.M.IMP,1000,"[[1.03902280713343, -0.288906576573767, -0.431043120228893, -0.694843923895325, 0.544329692216121], [0.0504200742533921]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.M.IMP_1000,0.389217615127563,0.00918316841125488,2025-06-09 11:03:59.036993,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.03902280713343, -0.288906576573767, -0.431043120228893, -0.694843923895325, 0.544329692216121]",0.0504200742533921,0.09538307699498674,0.1404675608989198,0.10142992208622266,0.11747999806371943
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.M.IMP,5000,"[[0.913079535141331, -0.272462759509719, -0.334992982221245, -0.712229588202502, 0.547191930282908], [0.0336383971372514]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.M.IMP_5000,0.534746170043945,0.0095057487487793,2025-06-09 11:03:54.024557,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.913079535141331, -0.272462759509719, -0.334992982221245, -0.712229588202502, 0.547191930282908]",0.0336383971372514,0.09951718220542019,0.1779462343608113,0.10257075616085871,0.14847711892766996
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.M.IMP,10000,"[[0.971314532123305, -0.303527810072311, -0.378210065160395, -0.656276191925775, 0.529052930075142], [0.0371982353158724]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.M.IMP_10000,1.0900917053222698,0.0116546154022217,2025-06-09 11:04:03.324378,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.971314532123305, -0.303527810072311, -0.378210065160395, -0.656276191925775, 0.529052930075142]",0.0371982353158724,0.06527320917545111,0.16614194053331446,0.07065138297594441,0.13868223522953121
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.M.IMP,50000,"[[0.948831963604673, -0.253807532126842, -0.424864361274845, -0.621820951017837, 0.470755569749811], [0.0122484859994473]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.M.IMP_50000,2.93675565719604,0.0228779315948486,2025-06-09 11:04:02.46445,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.948831963604673, -0.253807532126842, -0.424864361274845, -0.621820951017837, 0.470755569749811]",0.0122484859994473,0.12021953337469087,0.1908805264666343,0.12057312023212392,0.15909210962374168
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.Y.M.IMP,100,"[[0.784049139860728, -0.223401412703838, -0.477528944104335, -1.52663252308759, 1.22297914823515], [0.0686775025180086]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.Y.M.IMP_100,0.42753767967224093,0.00982499122619629,2025-06-09 11:04:25.314263,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.784049139860728, -0.223401412703838, -0.477528944104335, -1.52663252308759, 1.22297914823515]",0.0686775025180086,0.49363764429889484,0.2386300725823785,0.49456493233669685,0.19964449371066725
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.Y.M.IMP,500,"[[1.52382823543389, -0.701429625858049, -0.273283948714059, -1.60057799364455, 1.16017470695004], [0.110244367572092]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.Y.M.IMP_500,0.860716581344604,0.0364077091217041,2025-06-09 11:03:53.808595,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.52382823543389, -0.701429625858049, -0.273283948714059, -1.60057799364455, 1.16017470695004]",0.11024436757209201,0.23998857532050621,0.08967441000580194,0.2436107204368472,0.07675431176839671
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.Y.M.IMP,1000,"[[1.82491553928382, -0.814737653569158, -0.440635039840931, -1.49583405968007, 1.22850065795616], [-0.0307165802772122]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.Y.M.IMP_1000,0.86815357208252,0.0273816585540771,2025-06-09 11:04:01.605273,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.82491553928382, -0.814737653569158, -0.440635039840931, -1.49583405968007, 1.22850065795616]",-0.0307165802772122,0.13096594352145774,0.07994883694209805,0.13141648649968724,0.06678128216906944
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.Y.M.IMP,5000,"[[1.60554627889558, -0.580036453332333, -0.537915503906851, -1.18082496356153, 1.04911385598908], [0.0208821909889434]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.Y.M.IMP_5000,0.6802761554718021,0.0113801956176758,2025-06-09 11:04:09.998514,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.60554627889558, -0.580036453332333, -0.537915503906851, -1.18082496356153, 1.04911385598908]",0.0208821909889434,0.08028720787704588,0.009367094031036052,0.0807613116483369,0.00787858934261316
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.Y.M.IMP,10000,"[[1.56810888093146, -0.607338675380698, -0.474218707595542, -1.11958260372216, 0.937844885166102], [0.0372365879889994]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.Y.M.IMP_10000,0.9148185253143308,0.0157623291015625,2025-06-09 11:04:04.268833,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.56810888093146, -0.607338675380698, -0.474218707595542, -1.11958260372216, 0.937844885166102]",0.0372365879889994,0.05103400041934623,0.0027026016312677835,0.05358703323047317,0.002483261940233569
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.Y.M.IMP,50000,"[[1.59455307628031, -0.596777442077308, -0.520046484033475, -1.05463502906706, 0.870836942309531], [0.010665993189772]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.Y.M.IMP_50000,3.2168140411377,0.0258033275604248,2025-06-09 11:04:24.066631,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.59455307628031, -0.596777442077308, -0.520046484033475, -1.05463502906706, 0.870836942309531]",0.010665993189771999,0.008985587123045225,0.0003087135169882227,0.010164291193840491,0.000276221832610896
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.IMP.M,100,"[[0.735116025120684, -0.272459307948996, -0.237134784370247, -1.38543175208514, 1.33603664812779, 0.692460704854242, 0.333584646158455, -0.36104759536645, 0.98818809651375, -1.16021675245821], [-0.165121778956504]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.IMP.M_100,0.325587272644043,0.0151271820068359,2025-06-09 11:04:01.033632,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.735116025120684, -0.272459307948996, -0.237134784370247, -1.38543175208514, 1.33603664812779]",-0.165121778956504,0.5231121729967398,0.26193574608989556,0.5284650726130561,0.2228239887225397
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.IMP.M,500,"[[0.884633028903376, -0.242148992179131, -0.170471452510049, -0.795386753869931, 0.495092866444493, 0.0337425213886313, -0.272066761963164, -0.184881930307991, 0.0697876356103496, -0.0914876727260006], [0.138306340056254]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.IMP.M_500,0.236462831497192,0.0149061679840088,2025-06-09 11:04:05.635937,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.884633028903376, -0.242148992179131, -0.170471452510049, -0.795386753869931, 0.495092866444493]",0.138306340056254,0.19236385661811936,0.2051836390840868,0.2184793634129799,0.17417447318669835
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.IMP.M,1000,"[[0.847645317085993, -0.253269518793305, -0.239388680158383, -0.837749179691268, 0.520323837369443, 0.160751780855787, -0.287996593203123, -0.184046423386014, 0.044785994677812, 0.0478598465952699], [0.0812695666345543]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.IMP.M_1000,0.26634287834167497,0.0148115158081055,2025-06-09 11:04:09.685659,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.847645317085993, -0.253269518793305, -0.239388680158383, -0.837749179691268, 0.520323837369443]",0.0812695666345543,0.19847178931458162,0.19791649565845032,0.20731213214864805,0.16603120345886999
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.IMP.M,5000,"[[0.925773558967833, -0.237985618700551, -0.38189716664877, -0.712919206805191, 0.57511305694138, 0.0678163112767431, -0.112181980239197, 0.0228192767681961, 0.0343276108230949, -0.107754584302083], [0.060840666818611]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.IMP.M_5000,0.38325858116149897,0.0161702632904053,2025-06-09 11:04:05.821694,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.925773558967833, -0.237985618700551, -0.38189716664877, -0.712919206805191, 0.57511305694138]",0.060840666818610986,0.12848218421529772,0.17260198768994608,0.13580908320469204,0.1444519208647773
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.IMP.M,10000,"[[0.921965881311719, -0.263846760419956, -0.38348394507565, -0.65029264217556, 0.514218437183916, -0.0102580671855097, -0.0397118838495366, 0.000504397530008941, 0.105554383267431, 0.033311563252859], [0.0151478591894984]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.IMP.M_10000,0.513291835784912,0.0175676345825195,2025-06-09 11:04:12.140965,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.921965881311719, -0.263846760419956, -0.38348394507565, -0.65029264217556, 0.514218437183916]",0.0151478591894984,0.09431790276635506,0.18746028972556325,0.09500677393923831,0.15625515104430684
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.IMP.M,50000,"[[0.95145734228556, -0.270478775008404, -0.418927848620818, -0.603962348432419, 0.456305657865374, -0.00523154064042777, -0.0168378264209196, 0.014166127995548, 0.0283480625442031, 0.0204150702255056], [0.00268539812429081]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.IMP.M_50000,2.10322856903076,0.0332462787628174,2025-06-09 11:04:13.397265,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.95145734228556, -0.270478775008404, -0.418927848620818, -0.603962348432419, 0.456305657865374]",0.00268539812429081,0.11322393320970064,0.19370284897836673,0.11324229352562253,0.16142024270915326
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.Y.IMP.M,100,"[[1.1491291029724, -0.468578339665992, 0.444536379527837, -2.5418788016836, 1.93426960487768, 0.826446881946959, -0.334793910303106, -0.196683278805298, 1.12171403168794, -0.782266109932952], [-0.110837522845372]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.Y.IMP.M_100,0.603679418563843,0.0163440704345703,2025-06-09 11:04:30.776611,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.1491291029724, -0.468578339665992, 0.444536379527837, -2.5418788016836, 1.93426960487768]",-0.110837522845372,0.6390613972566759,0.8985309198421193,0.6397528384058377,0.7508232592801823
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.Y.IMP.M,500,"[[1.6404192381643, -0.609307104904795, -0.428944618138218, -1.65040341294832, 1.3165635576945, -0.0309300043683887, -0.433078105771902, -0.0881070083904792, 0.132401321225714, -0.113109929730052], [0.193672204446774]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.Y.IMP.M_500,0.7155117988586429,0.0424056053161621,2025-06-09 11:04:07.680714,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.6404192381643, -0.609307104904795, -0.428944618138218, -1.65040341294832, 1.3165635576945]",0.19367220444677397,0.2182874680733328,0.10941660071067198,0.2289660581542874,0.09743198772143884
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.Y.IMP.M,1000,"[[1.62497961267619, -0.576646589306792, -0.523018423084645, -1.17641400482029, 0.865262773294532, 0.165636595428206, -0.248180856875243, -0.186940702362426, 0.168047203468973, 0.124039981299814], [0.0167203414018456]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.Y.IMP.M_1000,0.349881649017334,0.0211114883422852,2025-06-09 11:04:13.657048,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.62497961267619, -0.576646589306792, -0.523018423084645, -1.17641400482029, 0.865262773294532]",0.0167203414018456,0.04415154419474986,0.0023921254375892033,0.04473583685571607,0.002040032834090048
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.Y.IMP.M,5000,"[[1.59946711642378, -0.538188886130042, -0.528637034172455, -1.18428738161438, 0.978088202530198, 0.0754106559450435, -0.0841518361963867, 0.00782572810364954, 0.0378775483538324, -0.124470606618055], [0.0597771946409295]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.Y.IMP.M_5000,0.859927892684937,0.0168454647064209,2025-06-09 11:04:19.725514,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.59946711642378, -0.538188886130042, -0.528637034172455, -1.18428738161438, 0.978088202530198]",0.0597771946409295,0.07121029045075251,0.00622402043484962,0.07563598967414924,0.005782235862231279
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.Y.IMP.M,10000,"[[1.58798956582025, -0.591229528442049, -0.486956742466468, -1.21382878288022, 1.01959940330614, -0.00745719438594361, -0.0294000201535469, -0.0412780164146981, 0.0904436805915535, -0.00467393865063228], [0.0361102499615286]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.Y.IMP.M_10000,1.4040637016296398,0.0187244415283203,2025-06-09 11:04:16.514933,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.58798956582025, -0.591229528442049, -0.486956742466468, -1.21382878288022, 1.01959940330614]",0.0361102499615286,0.08447357870503962,0.00941169238497155,0.08583217020297386,0.00806040201285697
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.Y.IMP.M,50000,"[[1.59485219905812, -0.574940577276268, -0.560907239709703, -1.02851350390608, 0.866341212287396, 0.0104241690570053, -0.0165222468777113, 0.0254068611736898, 0.0344096989187051, 0.0235190122016721], [-0.00131695899114968]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.Y.IMP.M_50000,2.6109402179717995,0.0263526439666748,2025-06-09 11:04:33.391933,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.59485219905812, -0.574940577276268, -0.560907239709703, -1.02851350390608, 0.866341212287396]",-0.0013169589911496801,0.025882131798554642,0.001054798658166153,0.025888834376330477,0.0008792879453025223
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.M.IMP.M,100,"[[0.587179581435171, -0.135699496362796, -0.402325675349113, -1.24594599510388, 0.924112824429501, 0.502102170787575, 0.11675620421953, -0.304601525380555, 0.35382639656798, -0.308232349600261], [-0.0977522063436669]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.M.IMP.M_100,0.352083683013916,0.0217375755310059,2025-06-09 11:04:14.840785,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.587179581435171, -0.135699496362796, -0.402325675349113, -1.24594599510388, 0.924112824429501]",-0.0977522063436669,0.5198355408413963,0.27030954878072777,0.5226692423064122,0.22685053962478227
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.M.IMP.M,500,"[[0.847210963110877, -0.232140681322482, -0.146533198492215, -1.06647807026703, 0.744476403017107, -0.0654283274800935, -0.182049247378501, -0.129341753964042, 0.124362615085328, -0.131996881529447], [0.106789553249573]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.M.IMP.M_500,0.385153293609619,0.0177147388458252,2025-06-09 11:04:20.674954,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.847210963110877, -0.232140681322482, -0.146533198492215, -1.06647807026703, 0.744476403017107]",0.10678955324957302,0.3416503275881233,0.18167208903599366,0.34802452862366295,0.15329407564386863
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.M.IMP.M,1000,"[[0.985751937373754, -0.255618353059752, -0.428096534792739, -0.78494902052262, 0.592998398112086, 0.237766249799389, -0.208507209272352, -0.240818351908359, 0.124368945286683, 0.0390478877030885], [0.048339222056217]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.M.IMP.M_1000,0.39378547668457,0.0170300006866455,2025-06-09 11:04:26.673303,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.985751937373754, -0.255618353059752, -0.428096534792739, -0.78494902052262, 0.592998398112086]",0.048339222056217004,0.13666390607344012,0.14036260060446634,0.1404902554889953,0.11735828056855534
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.M.IMP.M,5000,"[[0.911046211751329, -0.195110867027462, -0.40482860251317, -0.706884795763472, 0.578934188454086, 0.0590256089955573, -0.0722708034435017, -0.0331623270887089, 0.0308424575158266, -0.0919572356910363], [0.0645858188523047]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.M.IMP.M_5000,0.962388038635254,0.0181705951690674,2025-06-09 11:04:23.453291,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.911046211751329, -0.195110867027462, -0.40482860251317, -0.706884795763472, 0.578934188454086]",0.0645858188523047,0.16194062758341213,0.18273742289638395,0.16863087179867547,0.1529764070797904
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.M.IMP.M,10000,"[[0.921129054648901, -0.26432715594792, -0.373910860992781, -0.667322882032002, 0.51213194989721, -0.00935568004356952, -0.0188337311811642, -0.0228481660184603, 0.086453542677382, -3.89660153617489e-05], [0.0242590009329068]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.M.IMP.M_10000,0.7099995613098141,0.0190637111663818,2025-06-09 11:04:32.701615,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.921129054648901, -0.26432715594792, -0.373910860992781, -0.667322882032002, 0.51213194989721]",0.0242590009329068,0.09328767303501614,0.18567377028876456,0.09505173991665994,0.15482622509501426
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.M.IMP.M,50000,"[[0.936622444684737, -0.263048799977672, -0.406383870012937, -0.618511047053078, 0.462593956218988, -0.00693663972192854, -0.00536498091617802, 0.0157367285149612, 0.0433540934571398, 0.0280065069943743], [-0.00646112941710837]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.M.IMP.M_50000,2.71947073936462,0.0348496437072754,2025-06-09 11:04:30.814112,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[0.936622444684737, -0.263048799977672, -0.406383870012937, -0.618511047053078, 0.462593956218988]",-0.00646112941710837,0.10714438946267754,0.1956365269285428,0.10725793945974738,0.1630373968060098
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.Y.M.IMP.M,100,"[[1.05647004741733, -0.239806388078528, -0.355716449445812, -1.93623736938325, 1.56980069409424, 0.275521383295649, 0.355709316538526, -0.369862123478133, 0.950556848711004, -0.182688106642978], [-0.171142386447343]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.Y.M.IMP.M_100,0.370395660400391,0.0161051750183105,2025-06-09 11:04:52.537899,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.05647004741733, -0.239806388078528, -0.355716449445812, -1.93623736938325, 1.56980069409424]",-0.171142386447343,0.4981431491147262,0.34639450850865533,0.5017047464052484,0.2935437098303614
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.Y.M.IMP.M,500,"[[1.67405958873756, -0.603547412333606, -0.308212370673742, -1.76055552056341, 1.35808507219634, 0.272098108651378, -0.185992684380179, -0.145211482856542, 0.0986748683813616, -0.237046289353125], [0.0778149204745194]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.Y.M.IMP.M_500,0.5593228340148929,0.0527451038360596,2025-06-09 11:04:23.03941,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.67405958873756, -0.603547412333606, -0.308212370673742, -1.76055552056341, 1.35808507219634]",0.0778149204745194,0.2552795758256359,0.15328556572215496,0.2566887780798147,0.1287471650765384
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.Y.M.IMP.M,1000,"[[1.7646566874386, -0.742536941253797, -0.517430843680161, -1.3746749997939, 1.11595748398298, 0.364572010179717, -0.1308454831944, -0.312330088901474, 0.119052434072163, 0.138920084316793], [-0.0212763640354914]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.Y.M.IMP.M_1000,0.7548618316650391,0.0169005393981934,2025-06-09 11:04:29.896961,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.7646566874386, -0.742536941253797, -0.517430843680161, -1.3746749997939, 1.11595748398298]",-0.0212763640354914,0.08743494203343785,0.03814163039408254,0.08779947705466327,0.03186013927283057
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.Y.M.IMP.M,5000,"[[1.58031796494004, -0.5840226181928, -0.450306543696187, -1.22077879623827, 1.02844155574199, 0.111968737390756, -0.0771639423926113, -0.118093604477068, 0.0683988455744647, -0.128604805516237], [0.0745906745483227]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.Y.M.IMP.M_5000,0.888241052627563,0.0167133808135986,2025-06-09 11:04:37.878063,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.58031796494004, -0.5840226181928, -0.450306543696187, -1.22077879623827, 1.02844155574199]",0.0745906745483227,0.09625698151439056,0.011439694843787877,0.10127740056886134,0.010460373824752197
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.Y.M.IMP.M,10000,"[[1.57787551867121, -0.581990196454196, -0.514212961531849, -1.12046952888633, 0.953960185229787, 0.00987679173265726, -0.105214566597871, -0.0857790798040236, 0.0403165482030059, -0.0370484804132305], [0.0675902925023515]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.Y.M.IMP.M_10000,1.18733882904053,0.018857479095459,2025-06-09 11:04:32.934959,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.57787551867121, -0.581990196454196, -0.514212961531849, -1.12046952888633, 0.953960185229787]",0.0675902925023515,0.0501289199573454,0.0026676425560455646,0.05814192498894769,0.002984443403463543
SimA_rep3_n115000_d5_corr65_NA25,MICE.1.Y.M.IMP.M,50000,"[[1.59724449784957, -0.587617909940181, -0.525522623461162, -1.06503858495685, 0.882926078939991, -0.0169590221821953, -0.0271109859352167, 0.0177864748023181, 0.0380433601234536, 0.0265581241197502], [0.00147889853360765]]",SimA_rep3_n115000_d5_corr65_NA25_MICE.1.Y.M.IMP.M_50000,2.95035719871521,0.0312035083770752,2025-06-09 11:04:53.268178,SimA,3.0,115000.0,5.0,65.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.59724449784957, -0.587617909940181, -0.525522623461162, -1.06503858495685, 0.882926078939991]",0.00147889853360765,0.014983748229784669,0.0003387846589803856,0.014998088744922687,0.00028268507262910577
